Text,Class
dont agree with conversion therapy,Hope_speech
This is so good As woman who loved math but never had anyone suggest engineering thank you have two girls and dream of all opportunities for them Thank you,Hope_speech
ALL LIVES MATTERS we should be in this movement not there were only there kind matters,Hope_speech
havent come out to my family yet They arent religious they think that it doesnt matter who you like You just have to be good person but Im still so scared to tell them Ive told my friends My best friends were fine with it,Hope_speech
am kid who dreams of being an aerospace engineer at nasa,Hope_speech
This is great video As female engineer run into all of these struggles on daily basis also had hard time learning spatial skills and struggled in drawingCAD class GoldieBlox is great first step to helping get more girls interested in engineering and build their confidence in STEM,Hope_speech
All lives matter end of story,Hope_speech
JESUS CHRIST died for all lives from Adam to the last person born on earth ALL LIVES MATTER,Hope_speech
Rizki religion is choice whereas homosexuality is something youre born with,Hope_speech
Women should have the oportunity to follow their dreams despite anyone telling them NO you cant,Hope_speech
BLM winning hearts and minds wherever they go,Hope_speech
Racism is part of Capitalism,Hope_speech
Conversion Therapy aka Abuse Segregation isnt thing in America anymore We have already accepted that were all equal and that we dont have to be segregated,Hope_speech
remember watching this when was fifth or sixth grader when didnt really have clue about what was interested After four years,Hope_speech
Because being straight is the norm and people assume that everybody is straight Because lot of people are homophobic you grow up hating yourself and being fearful to say who you truly are,Hope_speech
There is only ONE racethe human race,Hope_speech
saw people saying that engineering is not thing capable for girls From that day decided to be an engineer and shut those peoples mouths,Hope_speech
So surviving from mental abuse isnt considered survivor They wanted to strip his identity from him Maybe think before you leave comment,Hope_speech
gx np We are all human,Hope_speech
agree racism is aids But tearing down the statue is utter bullshit Its not like people go there to admire him,Hope_speech
This video is so inspiring because im goin to study to becomr an enginner,Hope_speech
are such an inspiration,Hope_speech
Madonna if only you realised how much you affected my life through your music and passion you have brought me so many happy moments and for countless others,Hope_speech
dont understand how people can just not agree with homosexuality like its not something you agree with you just have to accept it because thats just how some people are,Hope_speech
grew up being supported by my chemical engineer father that taught me math with so much joy and love,Hope_speech
Now for premise am not American and dont get the whole context and details of this issue but according to my research meaning stats some from the FBI black lives are disproportionately hurt by police brutality compared to other races,Hope_speech
Beating someone with Bible Have they ever actually read the book To say nothing of the fact that beating someone to get them to do something is liable to make them more determined not to Of course it doesnt work anyone who expects otherwise is kidding himself,Hope_speech
Id hug this guy And if were at the conversion therapy Id act like Ian from Shameless and free everyone,Hope_speech
ALL LIVES MATTER The current discussions are racist and those who call out others being racist,Hope_speech
am so grateful to live in an environment where rarely get to hear things like engineering is not for women When was little,Hope_speech
Every lives matter all lives matter God bless Us all God said love one another,Hope_speech
Madonna has always been philanthropist for the LGBT community,Hope_speech
Skrezo Loving the same gender is sin Then good chunk of the population is sinner There is nothing wrong with being LGBTQ,Hope_speech
So like boys like sexually Like would marry boy But kinda like girls romantically And Im not against romantic feelings towards the same gender Now sexually dont support it but will be there for anyone who is support people not for what they do but for their spirit and compassion towards everyone Pls dont come at me,Hope_speech
Anderson would say the reason why so many people are on welfare is for historic reasons lot of black families got economically screwed over from the time when they were enslaved to the 20s and even today know it sounds hypocritical for me to say this after my previous comment was about white guilt,Hope_speech
Tran Thank you so much for your support,Hope_speech
All lives matter says God,Hope_speech
All Lives Matter Follow the laws and be productive citizens in society then your life will matter otherwise you put your life in danger and it will not matter,Hope_speech
some comments under this video honestly make me want to throw up why are so many of you assuming that religious girls gender and sexuality thought this community were way smarter than this,Hope_speech
God created all humans,Hope_speech
all lives matter but black lives are not currently being treated equally the goal of the BLM movement is to create equality not supremacy,Hope_speech
You can do it Believe in yourself,Hope_speech
smh atleast you got the choice said am doing software engineering and the response got made me lose hope before even started anyway rebuilt my hope and am doing it it dont matter,Hope_speech
Thats horrible and inexcusable to do to another human being even more so child Whether person agrees with homosexuality or not DOES NOT give them the right to play God and judge another on their sexual preferences believe in reading the Bible and showing love and acceptance in one another and focus on verses such as John,Hope_speech
God gave us choice and choose to love so powerful Sadly not all Christians think like this,Hope_speech
guess this is better start to getting us back to where we were before with childrens toys just dont see the reason for toy companys to have gone that route in the first place Or maybe our culture should stop genderizing professions Though,Hope_speech
im sitting here watching this and when he says god gave us choice my choice is to love im trying not to cry bc my family doesn know yet told my mom but not really anybody else in my family,Hope_speech
Im and by watching this video want to be gaming scientist,Hope_speech
Barth am all for people being happy,Hope_speech
All lives matter even little EVEN LITTLE ABORTED BABIES THAT HAVE BEEN KIILLED ALL LIVES MATTER EVEN THE BABIES AN CHILDERN WHO HAVE BEEN KILLED BY THEIR PARTENTS AN CHILD MOSLESTERS AN SO ON ALL LIVES MATTER TO GOD TOO AN THAT MEANS ALL LIVES,Hope_speech
All lives Matter god created all people equal,Hope_speech
All lives matter to God including the unborn Its time to stop calling this country racist Do you remember what color our last president was And remember there was only one Martin Luther King Jr Dont try to reincarnate him God rest his soul,Hope_speech
All lives matter includes every life,Hope_speech
Id agree if she didnt say that homosexuality was sin But she did,Hope_speech
If someone says to you black lives matter then you reply all lives matter that really says lot about who you are,Hope_speech
Every life matters dont understand why these people would boo that,Hope_speech
am woman and an Engineer and feel like fit in just fine,Hope_speech
All lives are sacred all lives matter,Hope_speech
cant believe live In world where saying all lives are important is condemnable :person facepalming:,Hope_speech
If person goes to war it is all lives matter You rely on the person next to you as much as heshe is relying on you,Hope_speech
Exactly guess thats not what theyre fighting for Obviously So many innocent people have died Business is ruined people hurt and injuredfor what For whos behalf How can one justify this thought the whole point was for the country to come together for the good of the country and for everyone,Hope_speech
was just accepted into Purdue Universitys engineering school and Im so excited never had any interest in engineering until took physics class and fell in love Being massive creative person this is such relief Knowing dont have to give that up to be an engineer You are such massive inspiration Thank you so much,Hope_speech
Through all the years her music got me through some tough sht will always be grateful :orange heart:,Hope_speech
jzizzles Im Christian and my family loves all people,Hope_speech
Yesterday was the day just received my results and were accepted to the bigger institute of engineering of my country nThan here started the critics of my family and teachers what Youre girl Go and study medical science and leave engineering for boys Youre crazy You just lost your good grades for engineering while you could study biology of become doctor Why this speech helped me so much to realize that yes its possible to succed in engineering EVEN IF Im girl,Hope_speech
YouTube Account it is her right to think that though She isnt stopping anyone from using their rights,Hope_speech
Being girl is not just about pink color and dolls and homie stuffs It is more than that We all are equal Thanks for giving this wonderful speech and sharing ur thoughts with this world am really glad,Hope_speech
The founder of the Toronto Pride event made statement after pride day was over basically saying that BLM will not dictate to pride what they can or cant do He only signed their demands to move them along,Hope_speech
She is cool and inspiring too,Hope_speech
Theres good chance the religious girl just said what she knew she had to say because she knows her community will probably watch the video,Hope_speech
Jenny Yao am asking for 5050 with strong protections against misandric discrimination Males in those professions are double victims of capitalisms wage scale inequalities and also sexism against men in those professions,Hope_speech
Im so glad my parents always gave me puzzles and remote controlled cars and let me tinker on small appliances as kid was never drawn to baby dolls and Princess shit,Hope_speech
Rojas Just because she looks certain way doesnt mean shes in denial or anything,Hope_speech
dont agree with heterosexuality Does that make any fucking sense How can you agreedisagree over what someone IS If you say youre straight,Hope_speech
am rooting for you Dont listen to naysayers If you want to be gaming scientist,Hope_speech
cried That was extremely touching Thank you,Hope_speech
Beatiful It was inspiring for me,Hope_speech
they mean that the fact that girls dont normally choose STEM fields is because we are socialized to be interested in other stuff Which is bad thing because when someone does break the norm,Hope_speech
was an engineer and starting to be an 8th grade math teacher just this year at 53,Hope_speech
All are like unto GodnAnd we should be ashamed to thing we are above someone nJesus Christ said no better love then this but he who lays down his lift for his friendsnAnd that is just what Jesus Christ did for all who ever lived nTo him each of us mattersnWho are we to say one color is above anothernWhite people died to free slaves And Black people died to keep our country free We owe lot to bothnAll lives matter,Hope_speech
All you need to do is let girls choose their own subjects Dont make other girls have to choose what you want them too Give them their own options In fact Ive never heard anyone tell girls that they cant choose engineering or science Let them choose what they enjoy,Hope_speech
If it is accepted that all lives matter,Hope_speech
Not agreeing with someones sexuality is like not agreeing with someones skin colour Its part of who they are nnIs there an aversion therapy for being heterosexual,Hope_speech
used to mix potions and experiment the outcome on my dolls Im currently working on degree in Computer Science with an engineering focus love this video,Hope_speech
started crying when she quoted the mom who said You can be anything So many people do not realize how important it actually is for girls to believe that,Hope_speech
Keep hanging in there totally get you darling am doing Electrical engineering am african so get you,Hope_speech
Keep up the good work Debbie always like to work with female engineers,Hope_speech
internalized homophobia is sadnhope that any closeted kid can stay save until they feel ready to come out,Hope_speech
All Lives Matter,Hope_speech
We are equal humans nAll of us are equaln:handshake::handshake::handshake::handshake::handshake::handshake::handshake:,Hope_speech
ALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnIts not controversial when you pay taxes,Hope_speech
God straight up says love everyone so to me that over powers everything,Hope_speech
Now want to be engineer,Hope_speech
Not matter if you like man or woman god love you all equal,Hope_speech
agree that there are some bad cops yes Ill admit it But most are good agree George shouldnt have been killed but it seems the cop just over estimated his strength,Hope_speech
think he handled that very well in way that made it both very real for them while keeping it within what they could handle Well done Marcus,Hope_speech
Shoutout to Annie for being so real Despite her beliefs,Hope_speech
Can just say Theres like no proof that God hates Gays,Hope_speech
No we are all from earth and Africans can live in America so what if you arent from that place,Hope_speech
Yes it is controversial to say at this time after this tragedy all lives matter Yet Its shame for America to say black lives matter 2020 still stuck with racism It means black life is worth less If feels bad to hear it As human specie we have lot more to learn and need to have some humility We were just hit by virus,Hope_speech
What dont understand about most of these comments is that people are saying that girls with short hair are automatically lesbians or the clothes theyre wearing Looks dont Define Who You Are It doesnt mean if girl has short hair or if theyre clothes not girly enough doesnt mean girls are automatically lesbians You cant just put label on someone and call them something that they are not without knowing their real lives and stories,Hope_speech
Joannot Fampionona Thats changing the definition of violence completelynnAnd about those cases these women present they sound to me like exaggerations made by them What do you do everyone gets ask that not only women And being surprised that someone is an engineer is normal,Hope_speech
And we are happy you are not giving up on us,Hope_speech
And women in engineering are perfectly competent agree,Hope_speech
This is extremely inspiring as im applying for colleges now to become chemical engineer really hope this sort of attention to the lack of female engineers only increases,Hope_speech
All Lives Matter Remember Jessica Doty Whitaker,Hope_speech
got degree in chemical engineering because of this video still cannot believe did it Still debating if it was good decision but hey it cant be undone now XD,Hope_speech
GOD LOVES ALL OF MANKIND HE HIS NO RESPECTABLE PERSON IN HIS LOVE ALL LIVES MATTER,Hope_speech
feel the same way with being pilot Im women and Im headed down the road of becoming commercial pilot Only of women are pilots really hope to see more women join these professions,Hope_speech
have always loved her and her soul Madonna you are amazingly inspirational,Hope_speech
This was so inspiring to meNowadays many people doubt about women becoming engineersBut Im sure next generation is going to make changeIm from Argentina and next year Ill finish high school and will study environmental engineering,Hope_speech
Thats incredible Keep it up,Hope_speech
All lives matter Anything else is racism,Hope_speech
If you think saying ALL LIVES MATTER then dont say BLACK LIVES MATTER It works BOTH ways folks The BLACK LIVES MATTER statement is offensive to me,Hope_speech
The problems is that one doesnt negate the other If All Lives Matter then what is the problem with saying Black Lives Matter or Blue Lives Matter They are part of the All am correct Not like when the constitution said We hold these truths to be selfevident,Hope_speech
all live matter key word ALL meaning ALSO black lives,Hope_speech
WE NEED MORE GIRLS IN THE STEM FIELDS JOIN US,Hope_speech
Is Alive Im Christian and Im Lesbian,Hope_speech
How about more women pouring concrete,Hope_speech
Im sorry but saying black lives matter is excluding other races which it in itself is racist,Hope_speech
Charlotte Hansen Im Christian and my job is to love everyone no matter what makes them different from me These kids are so cute and very respectful,Hope_speech
look to day when people will not be judged by the color of their skin,Hope_speech
when someone says dont agree with homosexuality is like hating people who are left handed,Hope_speech
All lives matter to JesusI will side with the Lord,Hope_speech
RESPECT LGBTQ PEOPLE SUPPORTING YALL TILL MY LOVE GIVES OUT :star-struck:,Hope_speech
think its cool that you give people voice to speak out with here on this channel,Hope_speech
This is the best vid in this channel Marcus was so good with these kids and the kids were open Even Amy when she said that she was open to it hope that Amy changes her mind eventually,Hope_speech
You inspired me to keep moving on my engineering program You are amazing thanks alot,Hope_speech
God gave us choice,Hope_speech
Im female marine engineer and also graduated from naval academy with rank of 2nd Lieutenant Reservist and used to work as third mechanic engineer onboard very large crude oil tanker vessels,Hope_speech
18 literally was bisexual when was SEVEN,Hope_speech
IncredibleAwesomeso uplifting and inspiring THANK YOU,Hope_speech
Doesnt matter what religion practice or if even believe in god,Hope_speech
Conversion therapy should be illegal Doesnt it go against the protection of natural rights,Hope_speech
wont give up bc were there for me and you continue here have to fight too,Hope_speech
remember when she performed cpr on me after rescuing me from the water,Hope_speech
Tenacious Tacosnthere tends to be this antagonism towards women stating their point of view because it is automatically viewed as misandrist and discriminatory against men when paradigms like sexism and racism are not symmetrical because of the historical precedents where one group has been favored more than another These scholarship initiatives are merely attempts to balance an unbalanced game Not to take from opportunities that were already there supplement not supplant Theres enough to go around,Hope_speech
SHE LITERALLY SUPPORTED THE LGBT COMMUNITY BEFORE ANYBODY EVER DID PEOPLE DONT UNDERTAND HOW IT WASNT COOL OR TRENDY TO SUPPORT THEM,Hope_speech
Im trump supporter Im anti Islam and anti feminism BUT Im pro LGBT pro womens rights just not for all the femenazi BS,Hope_speech
Yes all lives matter,Hope_speech
wanna be civil engineer too Youre not alone Go ahead You can do it,Hope_speech
Every life on this world matters,Hope_speech
Smokey didnt say knew what color skin you had also you said cant throw it in white peoples faces dont even know if whoever wrote the comment is white and just cause it happened in the past does not mean racism just suddenly disappears Black people are the ones that are oppressed sir but if you want to talk abt white people they arent oppressed so good for them Also Im literally half white Im not blaming white people for what happened not every white person is racist sir thats not what said,Hope_speech
All lives matter Especially children lives matter THE MOST End child trafficking End wars End hunger Children are our future We need focus on them,Hope_speech
Prayer Corner nI understand and agree 100 whith what youre saying and Im also proud ChristiannI was just saying that the people the commenter asked about must have some power if the higher authorities are covering up their mistakes instead of taking the correct actions against themnI listen to and admire alot of priests and what they say and how they livenMy point was that alot of people follow the leaders of the religion any religion blindly,Hope_speech
Hey have respect for All Lives MATTER Its the TRUTH that is being ignored The Politicians are creating narrative that diverts attention away from our Childrens Safety,Hope_speech
Also my choice is to love is more powerful statement than think that child realized That is incredibly beautiful and heartwarming to hear,Hope_speech
All Lives Matter Not Just Black,Hope_speech
If all lives matter then all lives should be treated the same But its not when you are arresting white people but killing black people so yes BLM,Hope_speech
thats funny because last time checkednn1Women are smarter than mennnOnce women started demanding equal rights,Hope_speech
My mom told me that if someone really believes in their religion that will except you for who you are not who you arnt,Hope_speech
As someone who dosnt really feel comfortable saying Im religious but would say my beliefs fall most closely to Christianity and attends church regularly this whole concept of conversation therapy disgusts me have read the Bible through and through Yes the Bible does say that homosexual actions are sinful It also says thousand other things are sinful things we are all guilty off in our lifetime the Bible clearly says all sin is forgivable The Bible says the greatest commandment is love Jesus when faced with the option to condemn chose love over and over and over again He forgave and he showed compassion In fact the only people Jesus was super blunt or mean with Was not the drunkerds,Hope_speech
My grandpa was an engineer and he bought me my first LEGO set at years old 13 years later Im more than half way through my ME degree,Hope_speech
Blake Eloise dont hate anyone actually,Hope_speech
ALL lives matter Otherwise its racism,Hope_speech
its 2am and Im watching this and crying at how inspirational this is as female engineering student this really motivates me to not lose faith,Hope_speech
dont watch things that doesnt interest me Why this world has to be so negative am praying and many others are as well Take care,Hope_speech
All lives matter Idiocracy at its finest,Hope_speech
There are no words to describe her influence in so many areas As long time fan am still discovering new things every day She leads the pack,Hope_speech
All Lives Matter believe its not the color if your skin its your personality other then in pleasant notes hair eyes dress You can see they all see Black and or white All Lives matter,Hope_speech
If we exclude women we are only getting half of the best humanity has to offer This is why having women in tech is vital,Hope_speech
Came out and fought back because of her New and ungrateful generation has no clue what she has done for us,Hope_speech
This whole conversion therapy thing is messed up It makes all Christians look like terrible people even though God says to love everyone,Hope_speech
Thank you so much We can do anything,Hope_speech
Wtf is up with the negativity by men here Just because shes building toys for girls and encouraging them to go for engineering majors,Hope_speech
Her speech got me through the toughest parts of my engineering student life Ill be graduating next semester and Im super excited for whats to come,Hope_speech
Love Wins have always thought that grew up with her and her music Music today is auto tuned BS They call her old,Hope_speech
All Lives Matter There are two races,Hope_speech
All lives matter There said it God bless you sir dont know you from diddly squat have respect for you Because you wear the badge and the uniform You come across all kinds of people good or bad God bless you and men and women that are in law enforcement Some cops do good no matter what There is good and bad in all people Just remember folks we bleed the same color God bless the USA We need his blessings bad,Hope_speech
It does something Emotional and physical harm,Hope_speech
Debbie am glad you got through it nI myself am an chemical engineering student soon am going to be in my final year and to be honest soooo feel like dont fit in nmy grades arent that good nd ofc dont have that good spatial skills and sometimes look at my male classmates and think are we doing the same major And am soo afraid that what am going to do after my graduation nAll of these fears time and time build up and feel like maybe didnt pick the right major but hearing your experience was helpful thank you will try not to give up,Hope_speech
All lives matter thats it Move on now,Hope_speech
This woman is genius What great speech,Hope_speech
Some Random Girl Im sorry youre in the situation hope that youll find an environment that is accepting,Hope_speech
This video almost made me cry The struggle is real,Hope_speech
Yes all lives matter because we are all human,Hope_speech
relate to her so much,Hope_speech
That one girl whos like do not agree with homosexuality nnnGirl you got short haircut the bottom of your jeans cuffed sweater and its bergundy ish Your not any part of Lgbtq thats lie You dont agree with Lgbtq people thats lie You probably said that because your family and your church are watching She will come out in few months or years Btw people hating Lgbtq people and they are religious people God says not to hate anyone so like its the same wrong Also have family who isnt religious but is religious if you know what mean and respect anyone no matter what and if thats who they are let them be who they are evn if dont agree,Hope_speech
Religion is between you and God You dont have to force it on someone OR hate on anybody because they think differently,Hope_speech
omg we are the people All LIFES ARE important,Hope_speech
Keep up the good work Debbie always like to work with female engineers,Hope_speech
Racism is the belief that one race is superior than another dont see how being conscious of your race makes you believe that any embrace is superior,Hope_speech
dont hear anywhere in this video saying black lives matter too So you are against black lives if you dont say black lives matter So there is no other choice but agree to say black lives matter in less you want to be labeled as bad person:thinking face: You want people to support movement that agrees with organization that the person is against :thinking face: Im not white but have to say All Lives Matter even the ones that BLM doesnt support,Hope_speech
If white person says white lives matter he she is racist If black person says black lives matter he she is fighter for civil rights What nonsense,Hope_speech
my sister do math know girls do lot of math we need more girl perpective in ingeniering like this womennthe man engineers make bridges,Hope_speech
God gave us choice My choice is to love PRINT THIS EVERYWHERE,Hope_speech
ALL LIVES MATTER young old black white brown god made us all cuz he loves us all thats it bottom line,Hope_speech
My goodness these kids are so enlightened So smart,Hope_speech
am Catholic and the thought of conversion therapy on anybody disgusts me know that the Jesus serve is NOT the same one that this person unfortunately had to experience God is love and the way he was treated was NOT love so NOT God like what that little boy said God is love and chose to love,Hope_speech
All lives matter ridiculous to think otherwise,Hope_speech
makes me really proud to say that 40 of my engineering class is female,Hope_speech
Not everyone is supportive of my choice and Ive lost some friends because they dont believe can do it Its great though wish had friends like yours,Hope_speech
If she comes out at this point it must be choice nnjk annie we all support you no matter what,Hope_speech
All lives matter includes black lives and others as well People dont seem to understand that Cant imagine prioritising one race and completely ignoring other races No matter how small or big the situation is,Hope_speech
If ur lgbt and ur parents are like his urge you to not come out until you are old enough so you know safe place to go or old enough to leave,Hope_speech
Anurag Pal how is she forcefully making do engineering Shes trying to inspire If dont want to do it thats your choice but shes trying to encourage the ppl that do want to do it as career choice dont get how anything she does is forcefull,Hope_speech
Racism is an individual trait Dont impose racism to certain group Obama won two times because of white votes Just because certain number of individual showed something wrong you can say that whole race is racist,Hope_speech
All life matter Jesus tells us all life matter,Hope_speech
God gave me choice and my choice is to love omg he was so pure wanna raise my kid to be like that kid Whoever his parent is,Hope_speech
Obviously all lives matter the movement is saying that their lives AlSO matter When black people are being targeted and their trying to state that theyre black lives matter,Hope_speech
ohhh your storys so relatable Dont give up What your doing is great,Hope_speech
These kids are really mature and understanding nThe girl with short hair probably didnt grow up in environment that allowed her to develop her own opinions and values,Hope_speech
Thank You For All YOUVE Done for Our Community,Hope_speech
You are such an inspiration would buy this toy for my daughters too,Hope_speech
The boy who said god gave us choice and my choice is to love is the purest,Hope_speech
OmG love this talk Debbie that was amazing Lovely,Hope_speech
All people of good character matter,Hope_speech
the kid who said his choice is to love thats fantastic kid,Hope_speech
This man is inspirational loved this,Hope_speech
Only people can understand Madonna who has gone through so much pain as she did the battle losing her son and other emotional things,Hope_speech
Im Catholic as well and the way some people abuse the bible in order to hurt others is abhorrent do not agree with conversion therapy at all,Hope_speech
All life matter That simple,Hope_speech
Ill be honest this speech did not inspire me She made it seem like they dont encourage women to do well in engineering As Chemical Engineering student have been nothing but supported by teachers and other classmates in my program to succeed and do well The STEM field wants more women in the field women just dont choose to be in the field The majority of women want to be in other careers like teaching or business Most of the girls that have talked to ask me why would want to be into major like this Its not problem of women not being encouraged to be in engineering,Hope_speech
Thank you Im studying engineering right now and your speech inspire me lot,Hope_speech
All Lives Matter,Hope_speech
Saying dont agree with homosexuality is the equivalent of saying dont agree with left handed people,Hope_speech
Im teenage girl now and im considering electronics engineering in the future How was it,Hope_speech
she literally came out as bisexual,Hope_speech
Rebekah nHonestly Think logically for two seconds nIf you were so nice and so caring,Hope_speech
If said white lives matter itd be the same thing We all bleed one color,Hope_speech
Sure wished played with legos as young child,Hope_speech
the blm movement could do so much more to get respect out of the community,Hope_speech
my choice is to love GIVE THIS KID SOME PRICE FOR THE BEST SENTENCE EVER,Hope_speech
agree She seems to be in denial Being homosexual is not choice did not choose to be heterosexual,Hope_speech
god gave us choice my choice is to loveni cried,Hope_speech
Religion has no place in the 21st Century,Hope_speech
It is absolutely cultural issue What great speech,Hope_speech
All lives matter What the police done to George Floyd isnt right,Hope_speech
Everyone on this episode was super insightful,Hope_speech
ALL LIVES MATTER and that includes black lives enough said anyone that believes otherwise is ignorant and wrong,Hope_speech
am girl when told my family about me doing engineering my brother saud to me get over your self girls dont do engineering well it kind broke my heart dont know what to do now,Hope_speech
Yea All Lives Matter,Hope_speech
People need to blame themselves for their own selfish bad behaviour,Hope_speech
Black lives are included in all lives,Hope_speech
Is conversion therapy illegal because it often times involves physical and mental abuse or do people just ignore that,Hope_speech
She saved my life,Hope_speech
If it wasnt for Truth or Dare wouldnt have come out unashamed and proud like did Madonna and that movie enabled me to be me from the start and save lots of time self hating Thank you,Hope_speech
ALL LIVE MATTER All controversy over this is caused by racist bigots Black lives mater is racist statement and supports segregation Black lives matter supports black supremacy just as KKK supports white supremacy Black lives matter and KKK ate both equally racist Plain and simple,Hope_speech
All lives do matter though,Hope_speech
Tyrone Marcus god loves everyone no matter what,Hope_speech
am bisexual came out of the closet years ago to tell my parents had crush on my BFF This was after had dates with boys My parents were okay with this cried because was afraid that they were the type of parents know other people have whod beat up their kid or kick them out of the house just for being LBGTQ Unfortunately,Hope_speech
after watching this video feel more confident in me what have chosen in past Mechanical Engineering,Hope_speech
im 12 years old and im bisexual,Hope_speech
Tapiokapuddin It just means that you dont consider it okay but you dont care if others do and you still accept and respect them Its kind of like saying you dont agree with like politician and what they stand for or something but you dont hate or frown upon anyone who does Thats all,Hope_speech
of the soul its refreshing to see such guys Most guys on these type of videos comment kitchen jokes Its not easy for women in STEM because they are constantly told to go back to the kitchen which is exactly why these videos are needed but even then manbabies tell you that your cognitive ability isnt any good even though they themselves cant do math,Hope_speech
Im so proud for her,Hope_speech
God gave us choice my choice is to love teared up,Hope_speech
You can be anything,Hope_speech
am doing aerospace engineering am in my first yearTbh was little doubtful but this video inspired me alot Thanks,Hope_speech
Its not like feel can not because Im woman just dont want to and there is nothing wrong with that there is nothing can not do because Im woman this is just not the path want to take,Hope_speech
If all lives matter to God,Hope_speech
Everyone hating on the girl who disagrees with homosexuality needs to think of this from younger persons perspective Shes still child She hasnt matured and hasnt been able to experience enough to formulate her own opinions yet She may have beliefs based on how her parents raised her Doesnt mean shes homophobic,Hope_speech
These comments are funny but please keep in mind shes human being,Hope_speech
Do not give up hope not matter what,Hope_speech
Yall need to stop this whole shes young shell come out of the closet eventually sounds lot like every conversation an lgbt survivor has had,Hope_speech
Candra Rakhmasari nYES using religion to abuse someone and take away their rites goes against the golden rule Do onto others as you want done to you It goes against peace when treating people with hate It makes me so mad when people use religion to abuse other people,Hope_speech
Jessica Walker think most people dont even know what you are trying to argue about agree with you Most people may or may not like homosexuals but its just an opinion its really not like they hate them personally dont support homosexuality but also dont hate them just dont support them in general do have one friend who is bi but dont really mind that hes bi just as long as he doesnt act odd around me Also,Hope_speech
Its very special to understand the real meaning of life This flower is for madonna,Hope_speech
To the ones who think or feel not all religious people are bad In this case we are assuming christianity for right know There are bad Christians no lie this is true but also lot of Christians are kind are excepting So be kind used to hate Christians because thought they would hate me back But realized not all of them will hate me,Hope_speech
The definition of racism is when one colour is portrayed as more superior than another,Hope_speech
just think love is love if you like boys you like boys if you like girls you like girls you dont have to change be yourself Im bi theres nothing wrong about it,Hope_speech
swear Juan is secret Dem,Hope_speech
Rebekah heterosexual Saying don agree with homosexuality seems to me so weird like don agree with redhaired people Homosexuals and redhaired people don need your blessing or permission You believe in your god if you want but,Hope_speech
All Lives Matter,Hope_speech
mdnayoure beacon of hope in dark unpredictable worldthank you for standing up and continuing the fight for changei love you,Hope_speech
dont agree with homosexuality sounds as stupid as dont agree with being Its fact about someone,Hope_speech
What is wrong with you people nThese are kids You are all sick,Hope_speech
All lives matter That includes black lives We need to get on our knees and seek God and his will Putting God first in life is putting your self first God has your best interest in mind You are important to God,Hope_speech
Im hispanic female studying computer science,Hope_speech
So were supposed to feel bad for black people Get outta here Sanders all lives matter where all equal,Hope_speech
Im guy and played Barbie doll when was kid But chose electrical engineering to be my major while was in college And now Im engineer Hahaha still think Barbie dolls are pretty Whats wrong with guys playing Barbie,Hope_speech
This was extremely inspiring,Hope_speech
Pretty and smart,Hope_speech
The fact is that racism points fingers in All directions There are both good and bad people of all cultures and nationalities To say ALL LIVES MATTER does NOT exclude African Americans It would be constructive peaceful way of bringing us ALL as equals Now ALL LIVES MATTER would promote putting an end to racism once and for all,Hope_speech
KNEW SHE MADE GOLDIBLOCKS was thinking that while she was talking about trying to get girls interested in engineering,Hope_speech
Weather your white or black just think for solitary second suppose you were white and it is all of sudden that it was illegal to say all live matter and only black lives matter was allowed to matter how would that make your kind feelnnIf were all of you would heavily think about not caring for only one nationality one race and only one skin color and think about each and every ounce of life that is on this planet because every single day everyone is killing one another and if you all dont stop its going to keep on going until there is no more life on this planet nnAll life matters because all life is precious nnLike Hannity said if you all dont have the courage to speak out and say ALL Lives MATTER then you all are political racist cowereds nnGod bless you Hannity,Hope_speech
Since when LIfe was defined by the colour of the skin of it Holder in this society everyone can live the LIfe they envisionMorgan Freeman and Denzel Washington are examples of this Claim,Hope_speech
am really glad that Imanaged to see this video ITs nice to know that engineering is not only for nerds and geeks Its for anyone who would like to put some effort,Hope_speech
This made me cry Im Hispanic,Hope_speech
God gave us choice my choice is to love would die for that kid,Hope_speech
It would have been nice Im female engineer but no work will take me in So,Hope_speech
know there is some sexism in the workforce and there is no doubt about that But the thing that hate is that these people are basically saying with all these stupid percentages that men need to change and help women into engineering and men are the problem that there arent really any women in that field And that is completely wrong the main reason that there arent any women in engineering is because women just dont choose to go into that line of work its as simple as that,Hope_speech
Just leave her alone She wouldnt want to look at the comment finding people asking about her sexuality because thats weird Its none of our business,Hope_speech
Jesus died on the cross for all of us,Hope_speech
thought all lives mattered,Hope_speech
100 sounds like something my daughter would LOVE She is always building and making things out of boxes and tape and paper and pretty much anything she can get her hands on,Hope_speech
Johnson nHer comment wasnt emotional at allnIt pointed out the reality you are ignoring moronWomen get uncomfortable when theyre treated unfairly and that is somehow their fault So instead of killing off sexism women in your world should just put up with itnOK,Hope_speech
by peaceful protests not violence or criminal damage,Hope_speech
Great Thoughts with positive outcomes and Inspiring new generation,Hope_speech
was going for brainless,Hope_speech
Im sorry to say this but dont think that she can do very much in order to inspire girls to become engineers with her product as it still heavily relies on the parents buying them believe that the real issue isnt getting girls interested in engineering but rather to prevent parents from pushing their kids into stereotypical roles because think that the families that buy Miss Sterlings books are the same that would have also gotten their girls variety of toys,Hope_speech
