text,label,image
Shes also stuttering ton and cant look the guy in the eye She came out while after this video,Non_hope_speech,Images_SD/SD_NHS_0628.jpg
This speech was really inspiringit has given great solution to my confusionlm clear now,Hope_speech,Images_SD/SD_HS_0147.jpg
Every time read the comments section in this and other types of videos where women describe their experiences,Non_hope_speech,Images_SD/SD_NHS_0476.jpg
shes in denial,Non_hope_speech,Images_SD/SD_NHS_0621.jpg
Eric Miner Depends in the program There are some that is specific time frame and others that are like institutional places They send them to live there until they are cured,Non_hope_speech,Images_SD/SD_NHS_0418.jpg
All lives do not matter cause white people didnt get lynched this week,Non_hope_speech,Images_SD/SD_NHS_0138.jpg
Well probably because the parents do want kids to go crazy so its become rule And ive seen in other Kids meet blank the parents be pulled up She mayve been scared,Non_hope_speech,Images_SD/SD_NHS_0081.jpg
Exactly guess thats not what theyre fighting for Obviously So many innocent people have died Business is ruined people hurt and injuredfor what For whos behalf How can one justify this thought the whole point was for the country to come together for the good of the country and for everyone,Hope_speech,Images_SD/SD_HS_0364.jpg
The boy who said god gave us choice and my choice is to love is the purest,Hope_speech,Images_SD/SD_HS_0508.jpg
Jesse Pollack some people just dont get it as long as they stay in their corner you stay in your corner,Non_hope_speech,Images_SD/SD_NHS_0053.jpg
People say it because its truthful Your problems arent bigger than my problems Your life isnt more worthy of being talked about than my life You arent better just because you say you are ALL LIVES MATTER If you really think that statement is meant to silence black people,Non_hope_speech,Images_SD/SD_NHS_0004.jpg
People need to blame themselves for their own selfish bad behaviour,Hope_speech,Images_SD/SD_HS_0536.jpg
Never was great fan but this does change my opinion of her,Hope_speech,Images_SD/SD_HS_0030.jpg
No they fight about their black skin thats it We should be take care of ourselfs too,Non_hope_speech,Images_SD/SD_NHS_0274.jpg
live on the premise,Non_hope_speech,Images_SD/SD_NHS_0433.jpg
All lives matter Anything else is literally creating division,Hope_speech,Images_SD/SD_HS_0294.jpg
NERII NYA how do you know Are you pretending to be Christian There are lot of FAKE ones and that is grave mistake did you read the Bible for saying that is false,Non_hope_speech,Images_SD/SD_NHS_0375.jpg
Wonder if the police will stop Carl marxs statue being destroyed or nelson Mandelas,Non_hope_speech,Images_SD/SD_NHS_0117.jpg
God gave us choice and choose to love so powerful Sadly not all Christians think like this,Hope_speech,Images_SD/SD_HS_0348.jpg
Native Indians lifes matter,Non_hope_speech,Images_SD/SD_NHS_0323.jpg
Alan Hunt says the guy who cant spell amazing,Non_hope_speech,Images_SD/SD_NHS_0518.jpg
these videos make me love kids so much more cant wait to raise compassionate little humans,Non_hope_speech,Images_SD/SD_NHS_0144.jpg
Then what are we all arguing aboutnBINGO,Non_hope_speech,Images_SD/SD_NHS_0467.jpg
As someone who dosnt really feel comfortable saying Im religious but would say my beliefs fall most closely to Christianity and attends church regularly this whole concept of conversation therapy disgusts me have read the Bible through and through Yes the Bible does say that homosexual actions are sinful It also says thousand other things are sinful things we are all guilty off in our lifetime the Bible clearly says all sin is forgivable The Bible says the greatest commandment is love Jesus when faced with the option to condemn chose love over and over and over again He forgave and he showed compassion In fact the only people Jesus was super blunt or mean with Was not the drunkerds,Hope_speech,Images_SD/SD_HS_0455.jpg
This was so inspiring to meNowadays many people doubt about women becoming engineersBut Im sure next generation is going to make changeIm from Argentina and next year Ill finish high school and will study environmental engineering,Hope_speech,Images_SD/SD_HS_0414.jpg
Oh yeah didnt realize talking about mens issues was class problem of blaming womennKinda like how feminist dont give shit about mens issues or mens rightnfeminism today is hate group,Non_hope_speech,Images_SD/SD_NHS_0233.jpg
Frederick Uzokwe oppression is worse than deathnHeard it all now,Non_hope_speech,Images_SD/SD_NHS_0208.jpg
It is pathetic to develop interest in some professional field by giving kids toys,Non_hope_speech,Images_SD/SD_NHS_0570.jpg
OMG wish could be one of the kids would love to talk about this LGBTQS we are together Always fighting for our rights are not alone,Hope_speech,Images_SD/SD_HS_0226.jpg
Not single person has died from it Not one Its no different than Alcoholics Anonymous where people try to help you stay away from bad behavior,Non_hope_speech,Images_SD/SD_NHS_0272.jpg
weed is illegal,Non_hope_speech,Images_SD/SD_NHS_0623.jpg
Complains about stereotypes of women in STEM but then admits what the real issue is,Hope_speech,Images_SD/SD_HS_0190.jpg
Hold up saw the comments and was looking for that little girl Now just realized who the little girl is How butch,Non_hope_speech,Images_SD/SD_NHS_0588.jpg
Its torture not therapy,Non_hope_speech,Images_SD/SD_NHS_0438.jpg
its 2am and Im watching this and crying at how inspirational this is as female engineering student this really motivates me to not lose faith,Hope_speech,Images_SD/SD_HS_0459.jpg
Why cant you let the guy finish his point Silly conversation,Non_hope_speech,Images_SD/SD_NHS_0325.jpg
Lexus Fox Women in western countries dont choose to go into those fields because of lack of interest and that is due to cultural reasonsIn third world countries live in one engineering is not predominantly male fieldIn fact didnt know it was in the western world until watched this video and read some stats on it,Hope_speech,Images_SD/SD_HS_0284.jpg
Suffering He better apologise on his twitter account otherwise well cancel him for something he did near on 200years ago Some idiot,Non_hope_speech,Images_SD/SD_NHS_0450.jpg
TheLegend27 Is Alive just because your Christian doesnt mean you cant be lesbian know someone who is Christian and lesbian,Hope_speech,Images_SD/SD_HS_0271.jpg
Aelor omfg All lives DO matter But atm blm because lot of blacks are dying as result of police brutality and racism If kid gets hurt and is in need kf bandage,Non_hope_speech,Images_SD/SD_NHS_0264.jpg
Every life is equal,Hope_speech,Images_SD/SD_HS_0130.jpg
This man is inspirational loved this,Hope_speech,Images_SD/SD_HS_0512.jpg
poland write in English dont understand what your reply,Non_hope_speech,Images_SD/SD_NHS_0192.jpg
Yes Black lives matter but anti American socialism should have no part or say in the future of true Bible believing black Americans or their children and thei families Take care,Hope_speech,Images_SD/SD_HS_0142.jpg
because the focus and advantages wont be on just the morons,Non_hope_speech,Images_SD/SD_NHS_0367.jpg
Anderson would say the reason why so many people are on welfare is for historic reasons lot of black families got economically screwed over from the time when they were enslaved to the 20s and even today know it sounds hypocritical for me to say this after my previous comment was about white guilt,Hope_speech,Images_SD/SD_HS_0338.jpg
Rellie Wise literally not even half,Non_hope_speech,Images_SD/SD_NHS_0488.jpg
THAT SHERIFF IS STRAIT HARDCORE BRO:rolling on the floor laughing:nAND YOU WILL GET TICKET EVERY TIME NO WARNINGS,Non_hope_speech,Images_SD/SD_NHS_0578.jpg
Bennion have you seen him or talked to him lately or are you just reffering to the character named god in those fantasy books that were written in time where you could have child as your wife and everybody thought we are the center of the universe,Non_hope_speech,Images_SD/SD_NHS_0059.jpg
Applaud the protesters,Non_hope_speech,Images_SD/SD_NHS_0536.jpg
Smokey didnt say knew what color skin you had also you said cant throw it in white peoples faces dont even know if whoever wrote the comment is white and just cause it happened in the past does not mean racism just suddenly disappears Black people are the ones that are oppressed sir but if you want to talk abt white people they arent oppressed so good for them Also Im literally half white Im not blaming white people for what happened not every white person is racist sir thats not what said,Hope_speech,Images_SD/SD_HS_0446.jpg
You can believe in that it is not easy but its posible xoxo,Hope_speech,Images_SD/SD_HS_0234.jpg
Why do we have to keep us separate in communities,Non_hope_speech,Images_SD/SD_NHS_0374.jpg
It sounds like these women are upset about being treated just like everyone else in the workforce,Non_hope_speech,Images_SD/SD_NHS_0354.jpg
Im and by watching this video want to be gaming scientist,Hope_speech,Images_SD/SD_HS_0351.jpg
All Lives Matter believe its not the color if your skin its your personality other then in pleasant notes hair eyes dress You can see they all see Black and or white All Lives matter,Hope_speech,Images_SD/SD_HS_0463.jpg
KEEP PEACE AND LOVE YOUR HEARTS,Hope_speech,Images_SD/SD_HS_0221.jpg
Spot on bro People divide instead of unite And that is what the elite wants This war agaist races is total bs All lives should matter There are bad and good people of all ethinicity,Hope_speech,Images_SD/SD_HS_0074.jpg
They have no clue,Non_hope_speech,Images_SD/SD_NHS_0416.jpg
You have to be impressed by Sheriff Clarke He sees the suffering first hand the rest just have theories about it,Non_hope_speech,Images_SD/SD_NHS_0268.jpg
LMFAO Yah you right feminists,Non_hope_speech,Images_SD/SD_NHS_0552.jpg
No they dont read books,Non_hope_speech,Images_SD/SD_NHS_0079.jpg
Darryl wouldnt be surprised if this somehow actually got black people to start hating black people,Non_hope_speech,Images_SD/SD_NHS_0222.jpg
More whites killed by cops than blacks killed by cops think we need movement to combat the brutalization of white citizens by the police nnWHITE LIVES MATTER,Non_hope_speech,Images_SD/SD_NHS_0429.jpg
When hear black lives matter but not all lives matter feel like they are saying my life dont matter So if my life dont matter so why should care about anyone elses life,Non_hope_speech,Images_SD/SD_NHS_0448.jpg
am really glad that Imanaged to see this video ITs nice to know that engineering is not only for nerds and geeks Its for anyone who would like to put some effort,Hope_speech,Images_SD/SD_HS_0581.jpg
Can you believe it,Non_hope_speech,Images_SD/SD_NHS_0087.jpg
All lives matter no just black see if black cop did this to white man nobody would care of course he didnt deserve to die like this nobody should but still if this was vice versa people wouldnt care and know because this has happened in the past and nobody protested for him,Hope_speech,Images_SD/SD_HS_0113.jpg
TJ its hostage situation cheJay,Non_hope_speech,Images_SD/SD_NHS_0466.jpg
this is disgusting these protestors should be shot but instead the media celebrate these racist black rioters itsokaytobewhite,Non_hope_speech,Images_SD/SD_NHS_0633.jpg
Kids meet an Xbox player,Non_hope_speech,Images_SD/SD_NHS_0170.jpg
She came out,Hope_speech,Images_SD/SD_HS_0272.jpg
love all people regardless of race,Hope_speech,Images_SD/SD_HS_0149.jpg
For ages thought BLM was type of sandwich,Non_hope_speech,Images_SD/SD_NHS_0531.jpg
All LIVES MATTERnI believe this is true,Hope_speech,Images_SD/SD_HS_0114.jpg
kolb invite you to review the dictionary definition of brought,Non_hope_speech,Images_SD/SD_NHS_0358.jpg
All lives matter even little EVEN LITTLE ABORTED BABIES THAT HAVE BEEN KIILLED ALL LIVES MATTER EVEN THE BABIES AN CHILDERN WHO HAVE BEEN KILLED BY THEIR PARTENTS AN CHILD MOSLESTERS AN SO ON ALL LIVES MATTER TO GOD TOO AN THAT MEANS ALL LIVES,Hope_speech,Images_SD/SD_HS_0353.jpg
she may just like her hair short but anyways if she doesnt maybe its internalised homophobia,Non_hope_speech,Images_SD/SD_NHS_0146.jpg
No one is trying to change the past,Non_hope_speech,Images_SD/SD_NHS_0522.jpg
Digging the Misfits poster in the back,Non_hope_speech,Images_SD/SD_NHS_0413.jpg
All lives matter is better than black lives matter All lives matter included black lives,Hope_speech,Images_SD/SD_HS_0605.jpg
Lets all go out stealing,Non_hope_speech,Images_SD/SD_NHS_0482.jpg
The president is not doing any of this its the democrats thats calls the all of this,Non_hope_speech,Images_SD/SD_NHS_0249.jpg
Yes all lives matter because we are all human,Hope_speech,Images_SD/SD_HS_0479.jpg
hope he helps her come out of the closet,Hope_speech,Images_SD/SD_HS_0280.jpg
Uh Do you even know how to spell Judaism No you do not Get lost 12 year old,Non_hope_speech,Images_SD/SD_NHS_0228.jpg
guess this is better start to getting us back to where we were before with childrens toys just dont see the reason for toy companys to have gone that route in the first place Or maybe our culture should stop genderizing professions Though,Hope_speech,Images_SD/SD_HS_0349.jpg
Its cultural because girls in 3rd world societies go for jobs they dont enjoy but that pay well,Hope_speech,Images_SD/SD_HS_0198.jpg
all lives matter isnt discriminating along racial lines,Hope_speech,Images_SD/SD_HS_0232.jpg
That kid that asked for tips on how to be good friend is an incredible person Wonderful Take that and go far kid You have beautiful life ahead of you Youll always be loved :orange heart:,Hope_speech,Images_SD/SD_HS_0179.jpg
Omggg these kids give me hope for humanity,Hope_speech,Images_SD/SD_HS_0237.jpg
How come none of these guys arent bringing up FBI STATISTICS,Non_hope_speech,Images_SD/SD_NHS_0625.jpg
Po0fy Thanks Im so glad that your fellow man in adult consenting relationships are your enemy Please stop using computers,Non_hope_speech,Images_SD/SD_NHS_0544.jpg
It is absolutely cultural issue What great speech,Hope_speech,Images_SD/SD_HS_0530.jpg
god gave us choice my choice is to love,Hope_speech,Images_SD/SD_HS_0235.jpg
Lets talk about the fact that we are in the middle of serious pandemic and people are dying left and right Thats where our focus should be right now Not about whos life matters and whose doesnt Stop the madness please,Hope_speech,Images_SD/SD_HS_0277.jpg
This comment is amasing Wishing you more happiness sir and to continue to inspire dreams and aspirations in the minds of these young children,Hope_speech,Images_SD/SD_HS_0010.jpg
God straight up says love everyone so to me that over powers everything,Hope_speech,Images_SD/SD_HS_0395.jpg
THOUGHT THE PERSON WHO DIDNT AGREE WITH HOMOSEXUALITY WAS THE HOMOSEXUAL,Non_hope_speech,Images_SD/SD_NHS_0576.jpg
Rebekah also If loving someone will send me to ever lasting tormmet Than taking that hell loved in love Ive had it for life time and if had choice thtta if love someone Ill be sent away to hell Im gonna love that person with all my heart No matter the hell Ill experience,Hope_speech,Images_SD/SD_HS_0607.jpg
BLM is not racists if it were wouldnt be defending it here,Non_hope_speech,Images_SD/SD_NHS_0422.jpg
ALL LIVES MATTER If you feel as if you deserve more well get up off your Put your guns down stop killing and robbing,Hope_speech,Images_SD/SD_HS_0628.jpg
Where are the police Kneeling in front of thugs,Non_hope_speech,Images_SD/SD_NHS_0109.jpg
Sandberg if you are saying that in response to BLM then let me give you lesson The reason black lives matter started was because we want all lives to matter Saying all lives matter is just being selfish and wanting to not feel like the bad guy Because whites arent bad,Hope_speech,Images_SD/SD_HS_0180.jpg
Um yes love doctor who lmao love crystal,Non_hope_speech,Images_SD/SD_NHS_0443.jpg
Yeah Her name is crystal and shes in most of the videos,Non_hope_speech,Images_SD/SD_NHS_0604.jpg
Beautiful and honest interview She has taught me so much She continues to fight the haters Inspiring me always,Hope_speech,Images_SD/SD_HS_0012.jpg
some comments under this video honestly make me want to throw up why are so many of you assuming that religious girls gender and sexuality thought this community were way smarter than this,Hope_speech,Images_SD/SD_HS_0342.jpg
Most of the violent acts in the Bible took place before actual christians in small section of the book where the Canaanites were still around Youre ignoring most of the book which is peaceful,Non_hope_speech,Images_SD/SD_NHS_0213.jpg
white couple completely screwed up by media and years of leftist indoctrination preparing them for this hideous assault on civilisation,Non_hope_speech,Images_SD/SD_NHS_0037.jpg
All Lives Matter,Hope_speech,Images_SD/SD_HS_0133.jpg
New software may be answer for police dept abuse to be ended finallynRemember redlining by banks on loans to designated areas of cities loans were too risky to give too blacks Now fuming police Depts and their unions support will try it with new spin Soon Google earth and algorithims will take the address and zip to tell an officer if call is to an extremely hazardous RED or safe GREEN ZonesnTHEY WILL RESPOND AT THEIR DISCRETION WITH NO REPERCUSSIONS BY POLICE DEPT ALLOWEDA RESULT OF UNION NEGOTIATIONSnPolice are not obligated to go into an overly dangerous situation and sacrifice their life and blacks being lost needlessly,Non_hope_speech,Images_SD/SD_NHS_0134.jpg
LMAO Throw him in there too,Non_hope_speech,Images_SD/SD_NHS_0056.jpg
Republicunt Trump supporter logic all lives matter He deserved to die he was thug Fucking pathetic hypocrites,Non_hope_speech,Images_SD/SD_NHS_0560.jpg
Omg TJ is Christian now,Non_hope_speech,Images_SD/SD_NHS_0012.jpg
RAMPHISA they scream karma believe in it yet think they are not responsible for their ancestors crimes Lmbao We dgaf who is protesting for whites,Non_hope_speech,Images_SD/SD_NHS_0034.jpg
This was so powerful and appreciate conversations with kids This is beautiful thing that you are doing and one of the greatest conversations Ive ever watched Shoutout to some of the parents because the kids were pretty mature,Hope_speech,Images_SD/SD_HS_0225.jpg
Removal of the statue has not solved anything unless reforms in all departments are done that how justice wil be achievedu can end up destroying whole city with that mind thats why wisdom is necessary as seek justice,Non_hope_speech,Images_SD/SD_NHS_0586.jpg
Rose Homosexuality cant be changed nor is it choice,Hope_speech,Images_SD/SD_HS_0001.jpg
why is black lives matter even thing,Hope_speech,Images_SD/SD_HS_0220.jpg
dont hear anywhere in this video saying black lives matter too So you are against black lives if you dont say black lives matter So there is no other choice but agree to say black lives matter in less you want to be labeled as bad person:thinking face: You want people to support movement that agrees with organization that the person is against :thinking face: Im not white but have to say All Lives Matter even the ones that BLM doesnt support,Hope_speech,Images_SD/SD_HS_0486.jpg
So right on so many levels,Non_hope_speech,Images_SD/SD_NHS_0206.jpg
WE WILL NEVER GIVE UP LGBTQI RISE,Hope_speech,Images_SD/SD_HS_0144.jpg
God is not partial all lives matter even those that dont know Him,Non_hope_speech,Images_SD/SD_NHS_0244.jpg
as swede hearing tj trying to pronounce swedish words was laughing my ass of,Non_hope_speech,Images_SD/SD_NHS_0063.jpg
Exactly and thats why they hate it,Non_hope_speech,Images_SD/SD_NHS_0382.jpg
want to be chemical engineer soon hope will become in the future,Hope_speech,Images_SD/SD_HS_0285.jpg
You have to check out the trailer for imperium all the easily offended are coming out of their hidey holes Its sad Just scroll through the comments and you will find cancer its disgusting to see people find way to hate movie that is purposefully being as neutral as possible while also making statement on the worlds problems Please want to see your opinion,Hope_speech,Images_SD/SD_HS_0247.jpg
God gave us choice,Hope_speech,Images_SD/SD_HS_0432.jpg
But not in asia tho,Non_hope_speech,Images_SD/SD_NHS_0048.jpg
Baby Lives Matter,Non_hope_speech,Images_SD/SD_NHS_0038.jpg
This is great As middle school science teacher know and see how our culture does not seem to support females in science Ive started engineering projects this year and they have been well received by all boys and girlsnnIn reply to the comment about men not being in elementary Ed dont see men as not being encouraged to be teachers There is no culture saying men arent smart enough to be teachers However it seems girls may think they are not smart enough lot of it is misconceptions about what engineers are and donnIn response to the victim comment She is being an example for young girls that even if you are told you cant do something you should try again and not give up Teaching young girls to persevere and work hard is not bad thing,Hope_speech,Images_SD/SD_HS_0608.jpg
saw people saying that engineering is not thing capable for girls From that day decided to be an engineer and shut those peoples mouths,Hope_speech,Images_SD/SD_HS_0320.jpg
Somewhere along the line Dems are funding these goalless protests,Non_hope_speech,Images_SD/SD_NHS_0121.jpg
Conversion Therapy aka Abuse Segregation isnt thing in America anymore We have already accepted that were all equal and that we dont have to be segregated,Hope_speech,Images_SD/SD_HS_0316.jpg
All lives matter implies that all lives matter It doesnt mean to say that certain group of peoples lives dont matter It may also include groups that dont face any oppression and groups that do It also implies that the oppressed groups should be equal to the nonoppressed group,Hope_speech,Images_SD/SD_HS_0269.jpg
Black lives matter is racist and delusional,Non_hope_speech,Images_SD/SD_NHS_0519.jpg
like her creation Keep dreaming girl,Hope_speech,Images_SD/SD_HS_0109.jpg
That is absolutely contradiction though Apples are real But you cant disagree with apples Homosexuality is real And you cant disagree with it,Hope_speech,Images_SD/SD_HS_0093.jpg
am abhorred by what happened to George Floyd am white and am not racist But it is clear that racists have usurped this movement They are racists against freedom and against our constitutional liberties These racists want to destroy everything that has been gained for blacks and for whites in this country They want to bring tyranny and oppression giving control to the Democratic Left who have oppressed so many for so long Stand up America And stop them now,Hope_speech,Images_SD/SD_HS_0004.jpg
This video is so inspiring because im goin to study to becomr an enginner,Hope_speech,Images_SD/SD_HS_0324.jpg
To say anything for vote Shameful,Non_hope_speech,Images_SD/SD_NHS_0478.jpg
my sister do math know girls do lot of math we need more girl perpective in ingeniering like this womennthe man engineers make bridges,Hope_speech,Images_SD/SD_HS_0488.jpg
This made me tear up Hello from South Africa hope you didnt give up,Hope_speech,Images_SD/SD_HS_0257.jpg
this made me cry very inspiring,Hope_speech,Images_SD/SD_HS_0097.jpg
What in the hell is wrong with everyone Booed on stage for saying All lives matter They cant think for themselves Their thoughts are controlled by the media Pathetic,Non_hope_speech,Images_SD/SD_NHS_0457.jpg
And might not be in position to come out safely,Hope_speech,Images_SD/SD_HS_0185.jpg
The things that she has done are magnificentShe has personally flewn to Mexico to buy her friend some medicine for AIDSThis is not your everyday type of womanShes so intelligent tooI dont think shes appreciated enough,Hope_speech,Images_SD/SD_HS_0250.jpg
The definition of racism is when one colour is portrayed as more superior than another,Hope_speech,Images_SD/SD_HS_0563.jpg
funny how none of these idiots cared about this statue before today,Non_hope_speech,Images_SD/SD_NHS_0229.jpg
This guy is joke guess when he was younger the black panthers wasnt influence on him,Non_hope_speech,Images_SD/SD_NHS_0471.jpg
Pop Yeah get what youre saying Theres some things just cant get past honestly feel these last two albums shes made have been extremely dark Theres things that Ive picked up where my conscious tells me that doesnt sound or look right You know often ask myself when listening to one her songs,Non_hope_speech,Images_SD/SD_NHS_0555.jpg
NELICOPTER Ikr they always do this dont understand why they think its so amazing that if they work in specific job if theyre females,Hope_speech,Images_SD/SD_HS_0635.jpg
am doing aerospace engineering am in my first yearTbh was little doubtful but this video inspired me alot Thanks,Hope_speech,Images_SD/SD_HS_0552.jpg
Fellow Catholic checking in,Non_hope_speech,Images_SD/SD_NHS_0158.jpg
They have always had chips on their shoulders,Non_hope_speech,Images_SD/SD_NHS_0199.jpg
or maybe possibly straight,Non_hope_speech,Images_SD/SD_NHS_0508.jpg
We all cannot dismiss the influence she has had in the progress for change in LGBTQ rights,Hope_speech,Images_SD/SD_HS_0613.jpg
The Clown dont agree with everything about Madonna but too am sinner but let me ask you somethingwho turned all the men into sinnersIt goes both ways,Non_hope_speech,Images_SD/SD_NHS_0141.jpg
conversion therapy subjects people to abuse and many people who survive it end up with some sort of trauma disorder,Hope_speech,Images_SD/SD_HS_0169.jpg
am bisexual and am scared to tell my parents because am only ten years old so they wouldnt understand me the only one who knows this secret is KantaDiya she is also bisexual she is my dads another wife that no one knows about except me,Hope_speech,Images_SD/SD_HS_0299.jpg
This video almost made me cry The struggle is real,Hope_speech,Images_SD/SD_HS_0478.jpg
She turned 61 just months after this interview,Non_hope_speech,Images_SD/SD_NHS_0512.jpg
This is how the Irish problem startednPoliticians must listen to the peoplenStatues firstnThen what,Non_hope_speech,Images_SD/SD_NHS_0369.jpg
That would be just pure mean,Non_hope_speech,Images_SD/SD_NHS_0306.jpg
My choice is to love Could you give me some tips or something to be good friend to my friend Such sweet,Non_hope_speech,Images_SD/SD_NHS_0006.jpg
Provocateur why are you bringing tattoos into this So what if someone gets tattoo,Non_hope_speech,Images_SD/SD_NHS_0383.jpg
really dont think you have the authority to decide whether someone would benefit from US prison or not,Non_hope_speech,Images_SD/SD_NHS_0614.jpg
What do mean by snowflakes man,Non_hope_speech,Images_SD/SD_NHS_0573.jpg
grew up being supported by my chemical engineer father that taught me math with so much joy and love,Hope_speech,Images_SD/SD_HS_0328.jpg
so you have to be british to like british show,Non_hope_speech,Images_SD/SD_NHS_0241.jpg
All Lives Matter,Hope_speech,Images_SD/SD_HS_0036.jpg
Madonna if only you realised how much you affected my life through your music and passion you have brought me so many happy moments and for countless others,Hope_speech,Images_SD/SD_HS_0326.jpg
You inspired me to keep moving on my engineering program You are amazing thanks alot,Hope_speech,Images_SD/SD_HS_0431.jpg
by peaceful protests not violence or criminal damage,Hope_speech,Images_SD/SD_HS_0591.jpg
Political arroganceignorance is what got the world in the mess it is in,Non_hope_speech,Images_SD/SD_NHS_0301.jpg
We shouldnt be arresting and arresting black people for year See if the world gets lot safer,Non_hope_speech,Images_SD/SD_NHS_0243.jpg
Same here never saw it as something wouldnt be able to do if wanted to And never thought being female should play part in that Who cares if there are fewer women in the engineering fields than men Im here because wanted to work on engineering projects,Hope_speech,Images_SD/SD_HS_0134.jpg
What does TONY TIMKA think Hmmmm,Non_hope_speech,Images_SD/SD_NHS_0065.jpg
yh you did cause his names Jules,Non_hope_speech,Images_SD/SD_NHS_0143.jpg
Andrea Mendenhall white people can never win good god,Non_hope_speech,Images_SD/SD_NHS_0611.jpg
Steven grow up,Non_hope_speech,Images_SD/SD_NHS_0647.jpg
There are lot of adults that could learn from these kids Great job parents,Hope_speech,Images_SD/SD_HS_0005.jpg
gaming but history is the problem Perhaps if everyone could let go of the past rather than obsess over past glory and mistakes that caused trauma or create separation perhaps humans could start to move forward as species,Non_hope_speech,Images_SD/SD_NHS_0256.jpg
Absolutely horrible thats still thing,Non_hope_speech,Images_SD/SD_NHS_0532.jpg
There all making people hate them,Non_hope_speech,Images_SD/SD_NHS_0336.jpg
Nice guy not easy sad too,Non_hope_speech,Images_SD/SD_NHS_0016.jpg
All Lives Matter,Hope_speech,Images_SD/SD_HS_0303.jpg
cough cough cough cough coudies,Non_hope_speech,Images_SD/SD_NHS_0410.jpg
She looks amazing,Non_hope_speech,Images_SD/SD_NHS_0344.jpg
But cop pulling up car deep each car can say it gang have force number,Non_hope_speech,Images_SD/SD_NHS_0407.jpg
Im really tired of these gender stuff,Hope_speech,Images_SD/SD_HS_0118.jpg
LovelyLPSCrew OP said internalized dont think youre understanding the point lol,Non_hope_speech,Images_SD/SD_NHS_0093.jpg
Its Maya did say BL dont am an immigrant in this country and know more than someone else what it is like to be different But will keep saying that ALL LIVES MATTER ASIAN who was discriminated because of covid BTW,Hope_speech,Images_SD/SD_HS_0057.jpg
Wth why cant people just be like him,Non_hope_speech,Images_SD/SD_NHS_0373.jpg
Sutherland Ofcourse,Non_hope_speech,Images_SD/SD_NHS_0111.jpg
This video is so inspiring cant wait to start engineering in university in September,Hope_speech,Images_SD/SD_HS_0071.jpg
Needed going in the water wtf is there such disgusting monument there for anyway,Non_hope_speech,Images_SD/SD_NHS_0084.jpg
Unborn lives matter the most,Non_hope_speech,Images_SD/SD_NHS_0148.jpg
Obviously you lead boring life if youre here watching this video and you find it boring mean,Non_hope_speech,Images_SD/SD_NHS_0581.jpg
that would just be uh pure mean shes so cute omg,Non_hope_speech,Images_SD/SD_NHS_0409.jpg
Well he is right,Non_hope_speech,Images_SD/SD_NHS_0305.jpg
Shes in the Guinness Book of World Records as the most selling female recording artists of all time,Non_hope_speech,Images_SD/SD_NHS_0149.jpg
Boa In US women are given preference over men by,Hope_speech,Images_SD/SD_HS_0184.jpg
BLM what joke GET JOB,Non_hope_speech,Images_SD/SD_NHS_0380.jpg
Salehi exactly,Non_hope_speech,Images_SD/SD_NHS_0510.jpg
WOW FINALLY SOMEONE ELSE AGREES THERE IS ONLY ONE RACE,Non_hope_speech,Images_SD/SD_NHS_0080.jpg
If God was important they wouldnt oppose equal rights,Non_hope_speech,Images_SD/SD_NHS_0194.jpg
What is this university name Im in my last year of mechanical engineering and Im not loved to graduate as Im girl was buliing dayly and yes that is third world university,Non_hope_speech,Images_SD/SD_NHS_0342.jpg
remember watching this when was fifth or sixth grader when didnt really have clue about what was interested After four years,Hope_speech,Images_SD/SD_HS_0317.jpg
your nuts What planet do you live on Clearly you are clueless about her,Non_hope_speech,Images_SD/SD_NHS_0086.jpg
All people of good character matter,Hope_speech,Images_SD/SD_HS_0510.jpg
Im an LGBTQ kid dont know if Im bi or lesbian,Hope_speech,Images_SD/SD_HS_0646.jpg
more like you upstanding hero of little bean,Non_hope_speech,Images_SD/SD_NHS_0077.jpg
God bless and protect sherif Clarke,Non_hope_speech,Images_SD/SD_NHS_0447.jpg
That liberal dude looks like jazz raisin mixed with that John waters guy,Non_hope_speech,Images_SD/SD_NHS_0238.jpg
the kid who said his choice is to love thats fantastic kid,Hope_speech,Images_SD/SD_HS_0511.jpg
completely agree If you have natural interest in given topic,Non_hope_speech,Images_SD/SD_NHS_0135.jpg
BLM winning hearts and minds wherever they go,Hope_speech,Images_SD/SD_HS_0314.jpg
leila lalala :thinking face:maybe Ive never given it much thought,Non_hope_speech,Images_SD/SD_NHS_0184.jpg
theyre are very few now if days mostly republicans who are Christian are saying its sin at least where live,Non_hope_speech,Images_SD/SD_NHS_0096.jpg
Obama statistics Everything is just hunky dory,Non_hope_speech,Images_SD/SD_NHS_0567.jpg
Beautiful Human Being Earth,Non_hope_speech,Images_SD/SD_NHS_0218.jpg
God Bless all the Police risking their lives everyday,Non_hope_speech,Images_SD/SD_NHS_0465.jpg
You are such an inspiration would buy this toy for my daughters too,Hope_speech,Images_SD/SD_HS_0507.jpg
Also in my country female students are better than male students in every lesson Its not because they are less than girls,Hope_speech,Images_SD/SD_HS_0056.jpg
agree Just like homeless elderly Asian man got violently attacked by black man Does that man live not matter So yeah,Non_hope_speech,Images_SD/SD_NHS_0313.jpg
Sheriff and Larry Black on the outside white on the inside Sheriff and Larry Bending over for Trump,Non_hope_speech,Images_SD/SD_NHS_0622.jpg
All lives are sacred all lives matter,Hope_speech,Images_SD/SD_HS_0361.jpg
