Text,Class,image
god gave us choice and my choice is to lovennnThat kid is so sweet,Hope_speech,Images_SD/SD_HS_0218.jpg
We are so lucky and fortunate to have someone so smart and so dedicated to us and the cause,Hope_speech,Images_SD/SD_HS_0219.jpg
why is black lives matter even thing,Hope_speech,Images_SD/SD_HS_0220.jpg
KEEP PEACE AND LOVE YOUR HEARTS,Hope_speech,Images_SD/SD_HS_0221.jpg
This video isnt about rights Its about stopping the cultural idea that women cannot go into STEM because its perceived as masculine profession lot of female classmates grew up with wer told constantly that girls cant do math Its cultural issue,Hope_speech,Images_SD/SD_HS_0222.jpg
as much as dont really agree with annie she was really polite about it and respectful,Hope_speech,Images_SD/SD_HS_0223.jpg
My choice is to love my heart love him bro,Hope_speech,Images_SD/SD_HS_0224.jpg
This was so powerful and appreciate conversations with kids This is beautiful thing that you are doing and one of the greatest conversations Ive ever watched Shoutout to some of the parents because the kids were pretty mature,Hope_speech,Images_SD/SD_HS_0225.jpg
OMG wish could be one of the kids would love to talk about this LGBTQS we are together Always fighting for our rights are not alone,Hope_speech,Images_SD/SD_HS_0226.jpg
Where is the law here Anyone can do anything Where is democracy BTW dont like the statue and think it was bad to have it in the first place But my question is still valid This is not the way This is anarchy,Hope_speech,Images_SD/SD_HS_0227.jpg
There is only ONE race The HUMAN race,Hope_speech,Images_SD/SD_HS_0228.jpg
Im sorry but cant fight racism with racism blacks can be as racist as whites all racism is wrong doesnt matter who the race is,Hope_speech,Images_SD/SD_HS_0229.jpg
Every life does matter Example,Hope_speech,Images_SD/SD_HS_0230.jpg
dont think testing school kids on science is really indicative of STEM aptitude Girls brains develop faster and they are typically better students early on Also,Hope_speech,Images_SD/SD_HS_0231.jpg
all lives matter isnt discriminating along racial lines,Hope_speech,Images_SD/SD_HS_0232.jpg
Actually it depends on Great many things All lives matter,Hope_speech,Images_SD/SD_HS_0233.jpg
You can believe in that it is not easy but its posible xoxo,Hope_speech,Images_SD/SD_HS_0234.jpg
god gave us choice my choice is to love,Hope_speech,Images_SD/SD_HS_0235.jpg
Inclusion will only work when people show up ready to include themselves instead of sitting around,Hope_speech,Images_SD/SD_HS_0236.jpg
Omggg these kids give me hope for humanity,Hope_speech,Images_SD/SD_HS_0237.jpg
rou Im chemical engineer from South America What Ive learned in my college years is that to earn your degree you dont need to be that smart though it certainly helps,Hope_speech,Images_SD/SD_HS_0238.jpg
Is Alive you can be lesbian and Christian,Hope_speech,Images_SD/SD_HS_0239.jpg
am an 8th grade girl and want to be Biomedic engineer,Hope_speech,Images_SD/SD_HS_0240.jpg
mdnayoure beacon of hope in dark unpredictable worldthank you for standing up and continuing the fight for changei love you,Hope_speech,Images_SD/SD_HS_0241.jpg
Its so nice seeing the these comments Im pan myself and it always makes me so happy seeing others like me,Hope_speech,Images_SD/SD_HS_0242.jpg
Conversation therapy is so disturbing to me and should be illegal,Hope_speech,Images_SD/SD_HS_0243.jpg
She saved mine as well Thank you with all my heart,Hope_speech,Images_SD/SD_HS_0244.jpg
Im in my fourth year studying civil engineering and have had very similar thing happen to me in class where was the only girl out of 40 studentsnIts lot more common then you think,Hope_speech,Images_SD/SD_HS_0245.jpg
Thank you for sharing such an inspiring story of yours am Filipina,Hope_speech,Images_SD/SD_HS_0246.jpg
You have to check out the trailer for imperium all the easily offended are coming out of their hidey holes Its sad Just scroll through the comments and you will find cancer its disgusting to see people find way to hate movie that is purposefully being as neutral as possible while also making statement on the worlds problems Please want to see your opinion,Hope_speech,Images_SD/SD_HS_0247.jpg
Madonna educates people on many thingsShes there because shes destined for itShe does lot of good admirable things,Hope_speech,Images_SD/SD_HS_0248.jpg
In my Engineering and Architecture Department around half the students are women It has really come long way as to decades ago where only handful of women are in class Our landscape architecture and chemical engineering graduates are all women Why have no idea to be honest,Hope_speech,Images_SD/SD_HS_0249.jpg
The things that she has done are magnificentShe has personally flewn to Mexico to buy her friend some medicine for AIDSThis is not your everyday type of womanShes so intelligent tooI dont think shes appreciated enough,Hope_speech,Images_SD/SD_HS_0250.jpg
Shes so about on the verge of tears This is PURE Shes an awesome human being love you MadonnanThanks for all youve done came out this year,Hope_speech,Images_SD/SD_HS_0251.jpg
You cant change the world with hate you just make hate and you cant change people without showing changing in yourself if someone going stay corrupted the rest of the world aint going to change for you and some people and going to change you just got to be happy in your life amongst world full of haters,Hope_speech,Images_SD/SD_HS_0252.jpg
Ashton Levry get what youre saying but at the same time why should they defend people that we say all lives matter if were all created equal shouldnt there be all right for us to say all lives matter because honestly think we do matter we all matter but even if youre what youre saying is true then it shouldnt hurt your feelings that we say all lives matter no offense,Hope_speech,Images_SD/SD_HS_0253.jpg
She has never been afraid to say these are my friends and love themnThis was well before it was fashionable to embrace the gaysnShe and Elizabeth Taylor were throwing millions of dollars towards AIDS research in the beginning,Hope_speech,Images_SD/SD_HS_0254.jpg
cant imagine family putting their child thru tortuous conversion program Embrace and love your kids for who they are,Hope_speech,Images_SD/SD_HS_0255.jpg
You are AWESOME and so inspiring,Hope_speech,Images_SD/SD_HS_0256.jpg
This made me tear up Hello from South Africa hope you didnt give up,Hope_speech,Images_SD/SD_HS_0257.jpg
Lol was thinking sthg on similar lines based on the body language pose etc Its fine Love to that person Its hard to go through anything like that,Hope_speech,Images_SD/SD_HS_0258.jpg
The lives of recidivists are not important And it doesnt matter about skin color,Hope_speech,Images_SD/SD_HS_0259.jpg
It wasnt erected as symbol of slavery it wasnt symbol of racial profiling it was erected as historical significance for what he did to help build in the city on the basis of your argument youd have idiots destroying 90 of all historical buildings and monuments in the uk Protest peacefully not ok to go around defacing property as mass mob Abide by the law or face the consequencesstupid sheeple committing crimes an eye for an eye is not acceptable democracy and justice is,Hope_speech,Images_SD/SD_HS_0260.jpg
This is so inspiring always watch this when feel discouraged,Hope_speech,Images_SD/SD_HS_0261.jpg
Animal lives also falls into all lives matter,Hope_speech,Images_SD/SD_HS_0262.jpg
She is now she came out few months back and Im there for it,Hope_speech,Images_SD/SD_HS_0263.jpg
all lives matter without that we never have peace so to me forever all lives matter,Hope_speech,Images_SD/SD_HS_0264.jpg
dude serious Theres people watching videos about innocent Muslims living their daily lives but yet there are those western comments hating on them and calling them terrorists somehow those people deserve more positive attention than LGBT since innocent muslims are getting killed nJust an example on how stupid your comment was,Hope_speech,Images_SD/SD_HS_0265.jpg
So he saying white lives doesnt but Ill always say all lives matter,Hope_speech,Images_SD/SD_HS_0266.jpg
Her eyes are so beautiful Very striking You can tell this is very heartfelt and emotional and genuine She has become very soft spoken here and it says much to the love she has in her heart for the underdog and those who suffer Wonderful Madonna,Hope_speech,Images_SD/SD_HS_0267.jpg
Im pursuing civil engineering and most of my classmates are boys tho,Hope_speech,Images_SD/SD_HS_0268.jpg
All lives matter implies that all lives matter It doesnt mean to say that certain group of peoples lives dont matter It may also include groups that dont face any oppression and groups that do It also implies that the oppressed groups should be equal to the nonoppressed group,Hope_speech,Images_SD/SD_HS_0269.jpg
The things she says are truly inspiring It really feels like all of the engineering world has been constructed by old white men and is targeted towards old white men,Hope_speech,Images_SD/SD_HS_0270.jpg
TheLegend27 Is Alive just because your Christian doesnt mean you cant be lesbian know someone who is Christian and lesbian,Hope_speech,Images_SD/SD_HS_0271.jpg
She came out,Hope_speech,Images_SD/SD_HS_0272.jpg
All humanity matters,Hope_speech,Images_SD/SD_HS_0273.jpg
say it differently Human lives matter If only black lives matter then someone is racistnWhen pull man out of ditch hes not white or black or brown,Hope_speech,Images_SD/SD_HS_0274.jpg
Im Christian and dont know how someone who can claim to love Jesus do these things to person This is unjust and cruel We are told to love everyone equally and cant stand for this Im so sorry people actually had to go through this Have wonderful day and stay strong you beautiful person Dont let anyone tell you who you can and cant be,Hope_speech,Images_SD/SD_HS_0275.jpg
If have learned anything from this woman it is that corporations dictate way too much by deciding how girls and boys should live Dont let corporation dictate what your child should play with as these toys influence alot You as the consumer decide what the demand is and the supply will come Imma share this video to somebody,Hope_speech,Images_SD/SD_HS_0276.jpg
Lets talk about the fact that we are in the middle of serious pandemic and people are dying left and right Thats where our focus should be right now Not about whos life matters and whose doesnt Stop the madness please,Hope_speech,Images_SD/SD_HS_0277.jpg
Were all equal right,Hope_speech,Images_SD/SD_HS_0278.jpg
The word survivor is kinda being over usedmiss used When think someone survived something assume they almost died know conversion therapy is terrible,Hope_speech,Images_SD/SD_HS_0279.jpg
hope he helps her come out of the closet,Hope_speech,Images_SD/SD_HS_0280.jpg
She saved my life and gave me new hope,Hope_speech,Images_SD/SD_HS_0281.jpg
Im from the UAE and they respect everyone,Hope_speech,Images_SD/SD_HS_0282.jpg
Can people please stop saying Annie should come out of the closet or she is in for rude awakening Like really guys Dont judge her off of her appearance You are going off of stereotypes,Hope_speech,Images_SD/SD_HS_0283.jpg
Lexus Fox Women in western countries dont choose to go into those fields because of lack of interest and that is due to cultural reasonsIn third world countries live in one engineering is not predominantly male fieldIn fact didnt know it was in the western world until watched this video and read some stats on it,Hope_speech,Images_SD/SD_HS_0284.jpg
want to be chemical engineer soon hope will become in the future,Hope_speech,Images_SD/SD_HS_0285.jpg
Im so sorry for what has happened to you by so called Christians Im Christian and were here to love and meet others were they are not force our beliefs onto others and hurt people Thats never what Jesus intended and apologize for them,Hope_speech,Images_SD/SD_HS_0286.jpg
am so so lucky to have Madonna in my life nAfter all these years of ups and downs,Hope_speech,Images_SD/SD_HS_0287.jpg
Good on the women choosing these fields instead of the whiners that say more women should be in STEM but hold degree in social justice or similar pointless crap Be the change you want to see,Hope_speech,Images_SD/SD_HS_0288.jpg
God gave us choice My choice is to love,Hope_speech,Images_SD/SD_HS_0289.jpg
stands for Brave nL stands for LoyalnA stands for AwsomenC stands for Courageous nK stands for Kind nnDont hate on people for the colour of their skin,Hope_speech,Images_SD/SD_HS_0290.jpg
Can we please stop stereotyping homosexual women looks Thank you,Hope_speech,Images_SD/SD_HS_0291.jpg
We are one nation under god after allnAll men are created equal in the eyes of GOD nso people should start treating people the way they want to be treated,Hope_speech,Images_SD/SD_HS_0292.jpg
cant believe that people like me are put through such abuse It breaks my spirit,Hope_speech,Images_SD/SD_HS_0293.jpg
All lives matter Anything else is literally creating division,Hope_speech,Images_SD/SD_HS_0294.jpg
All Lives Matter,Hope_speech,Images_SD/SD_HS_0295.jpg
This is for everyone am an 11 year old female want to be mechanic or engineer since made helicopter in DT have always been bit of tomboy since was young had poweranger action figures and loved marvel and DC and loads of action films when was about seven bunch of girls pushed me in to ditch and hit me with sticks was to scared to fight back but to strong to cry just stood there let them hit me and call me transgender until finally plucked up the courage to fight back stood there then as they were coming towards me took risk and dived into the thorns they missed me by millimetres so took the opportunity to run home ran to my bedroom and cried and years later still have problems with it but just want to give my message that we are all equal no matter race,Hope_speech,Images_SD/SD_HS_0296.jpg
of course all lives matter Including of course black lives,Hope_speech,Images_SD/SD_HS_0297.jpg
Nobody ever said one life matters Its just bringing awareness that black lives matter Did they say ONLY black lives matter,Hope_speech,Images_SD/SD_HS_0298.jpg
am bisexual and am scared to tell my parents because am only ten years old so they wouldnt understand me the only one who knows this secret is KantaDiya she is also bisexual she is my dads another wife that no one knows about except me,Hope_speech,Images_SD/SD_HS_0299.jpg
If women can go into engineering without being judged,Hope_speech,Images_SD/SD_HS_0300.jpg
find it difficult to say that hate Islamic culture but not the individual people,Hope_speech,Images_SD/SD_HS_0301.jpg
am Roman Catholic believe that we should not mistreat members of the LGBT community We should always treat them with respect and to love them with Gods grace and power,Hope_speech,Images_SD/SD_HS_0302.jpg
All Lives Matter,Hope_speech,Images_SD/SD_HS_0303.jpg
dont agree with conversion therapy,Hope_speech,Images_SD/SD_HS_0304.jpg
This is so good As woman who loved math but never had anyone suggest engineering thank you have two girls and dream of all opportunities for them Thank you,Hope_speech,Images_SD/SD_HS_0305.jpg
ALL LIVES MATTERS we should be in this movement not there were only there kind matters,Hope_speech,Images_SD/SD_HS_0306.jpg
havent come out to my family yet They arent religious they think that it doesnt matter who you like You just have to be good person but Im still so scared to tell them Ive told my friends My best friends were fine with it,Hope_speech,Images_SD/SD_HS_0307.jpg
am kid who dreams of being an aerospace engineer at nasa,Hope_speech,Images_SD/SD_HS_0308.jpg
This is great video As female engineer run into all of these struggles on daily basis also had hard time learning spatial skills and struggled in drawingCAD class GoldieBlox is great first step to helping get more girls interested in engineering and build their confidence in STEM,Hope_speech,Images_SD/SD_HS_0309.jpg
All lives matter end of story,Hope_speech,Images_SD/SD_HS_0310.jpg
JESUS CHRIST died for all lives from Adam to the last person born on earth ALL LIVES MATTER,Hope_speech,Images_SD/SD_HS_0311.jpg
Rizki religion is choice whereas homosexuality is something youre born with,Hope_speech,Images_SD/SD_HS_0312.jpg
Women should have the oportunity to follow their dreams despite anyone telling them NO you cant,Hope_speech,Images_SD/SD_HS_0313.jpg
BLM winning hearts and minds wherever they go,Hope_speech,Images_SD/SD_HS_0314.jpg
Racism is part of Capitalism,Hope_speech,Images_SD/SD_HS_0315.jpg
Conversion Therapy aka Abuse Segregation isnt thing in America anymore We have already accepted that were all equal and that we dont have to be segregated,Hope_speech,Images_SD/SD_HS_0316.jpg
remember watching this when was fifth or sixth grader when didnt really have clue about what was interested After four years,Hope_speech,Images_SD/SD_HS_0317.jpg
Because being straight is the norm and people assume that everybody is straight Because lot of people are homophobic you grow up hating yourself and being fearful to say who you truly are,Hope_speech,Images_SD/SD_HS_0318.jpg
There is only ONE racethe human race,Hope_speech,Images_SD/SD_HS_0319.jpg
saw people saying that engineering is not thing capable for girls From that day decided to be an engineer and shut those peoples mouths,Hope_speech,Images_SD/SD_HS_0320.jpg
So surviving from mental abuse isnt considered survivor They wanted to strip his identity from him Maybe think before you leave comment,Hope_speech,Images_SD/SD_HS_0321.jpg
gx np We are all human,Hope_speech,Images_SD/SD_HS_0322.jpg
agree racism is aids But tearing down the statue is utter bullshit Its not like people go there to admire him,Hope_speech,Images_SD/SD_HS_0323.jpg
This video is so inspiring because im goin to study to becomr an enginner,Hope_speech,Images_SD/SD_HS_0324.jpg
are such an inspiration,Hope_speech,Images_SD/SD_HS_0325.jpg
Madonna if only you realised how much you affected my life through your music and passion you have brought me so many happy moments and for countless others,Hope_speech,Images_SD/SD_HS_0326.jpg
dont understand how people can just not agree with homosexuality like its not something you agree with you just have to accept it because thats just how some people are,Hope_speech,Images_SD/SD_HS_0327.jpg
grew up being supported by my chemical engineer father that taught me math with so much joy and love,Hope_speech,Images_SD/SD_HS_0328.jpg
Now for premise am not American and dont get the whole context and details of this issue but according to my research meaning stats some from the FBI black lives are disproportionately hurt by police brutality compared to other races,Hope_speech,Images_SD/SD_HS_0329.jpg
Beating someone with Bible Have they ever actually read the book To say nothing of the fact that beating someone to get them to do something is liable to make them more determined not to Of course it doesnt work anyone who expects otherwise is kidding himself,Hope_speech,Images_SD/SD_HS_0330.jpg
Id hug this guy And if were at the conversion therapy Id act like Ian from Shameless and free everyone,Hope_speech,Images_SD/SD_HS_0331.jpg
ALL LIVES MATTER The current discussions are racist and those who call out others being racist,Hope_speech,Images_SD/SD_HS_0332.jpg
am so grateful to live in an environment where rarely get to hear things like engineering is not for women When was little,Hope_speech,Images_SD/SD_HS_0333.jpg
Every lives matter all lives matter God bless Us all God said love one another,Hope_speech,Images_SD/SD_HS_0334.jpg
Madonna has always been philanthropist for the LGBT community,Hope_speech,Images_SD/SD_HS_0335.jpg
Skrezo Loving the same gender is sin Then good chunk of the population is sinner There is nothing wrong with being LGBTQ,Hope_speech,Images_SD/SD_HS_0336.jpg
So like boys like sexually Like would marry boy But kinda like girls romantically And Im not against romantic feelings towards the same gender Now sexually dont support it but will be there for anyone who is support people not for what they do but for their spirit and compassion towards everyone Pls dont come at me,Hope_speech,Images_SD/SD_HS_0337.jpg
Anderson would say the reason why so many people are on welfare is for historic reasons lot of black families got economically screwed over from the time when they were enslaved to the 20s and even today know it sounds hypocritical for me to say this after my previous comment was about white guilt,Hope_speech,Images_SD/SD_HS_0338.jpg
Tran Thank you so much for your support,Hope_speech,Images_SD/SD_HS_0339.jpg
All lives matter says God,Hope_speech,Images_SD/SD_HS_0340.jpg
All Lives Matter Follow the laws and be productive citizens in society then your life will matter otherwise you put your life in danger and it will not matter,Hope_speech,Images_SD/SD_HS_0341.jpg
some comments under this video honestly make me want to throw up why are so many of you assuming that religious girls gender and sexuality thought this community were way smarter than this,Hope_speech,Images_SD/SD_HS_0342.jpg
God created all humans,Hope_speech,Images_SD/SD_HS_0343.jpg
all lives matter but black lives are not currently being treated equally the goal of the BLM movement is to create equality not supremacy,Hope_speech,Images_SD/SD_HS_0344.jpg
You can do it Believe in yourself,Hope_speech,Images_SD/SD_HS_0345.jpg
smh atleast you got the choice said am doing software engineering and the response got made me lose hope before even started anyway rebuilt my hope and am doing it it dont matter,Hope_speech,Images_SD/SD_HS_0346.jpg
Thats horrible and inexcusable to do to another human being even more so child Whether person agrees with homosexuality or not DOES NOT give them the right to play God and judge another on their sexual preferences believe in reading the Bible and showing love and acceptance in one another and focus on verses such as John,Hope_speech,Images_SD/SD_HS_0347.jpg
God gave us choice and choose to love so powerful Sadly not all Christians think like this,Hope_speech,Images_SD/SD_HS_0348.jpg
guess this is better start to getting us back to where we were before with childrens toys just dont see the reason for toy companys to have gone that route in the first place Or maybe our culture should stop genderizing professions Though,Hope_speech,Images_SD/SD_HS_0349.jpg
im sitting here watching this and when he says god gave us choice my choice is to love im trying not to cry bc my family doesn know yet told my mom but not really anybody else in my family,Hope_speech,Images_SD/SD_HS_0350.jpg
Im and by watching this video want to be gaming scientist,Hope_speech,Images_SD/SD_HS_0351.jpg
Barth am all for people being happy,Hope_speech,Images_SD/SD_HS_0352.jpg
All lives matter even little EVEN LITTLE ABORTED BABIES THAT HAVE BEEN KIILLED ALL LIVES MATTER EVEN THE BABIES AN CHILDERN WHO HAVE BEEN KILLED BY THEIR PARTENTS AN CHILD MOSLESTERS AN SO ON ALL LIVES MATTER TO GOD TOO AN THAT MEANS ALL LIVES,Hope_speech,Images_SD/SD_HS_0353.jpg
All lives Matter god created all people equal,Hope_speech,Images_SD/SD_HS_0354.jpg
All lives matter to God including the unborn Its time to stop calling this country racist Do you remember what color our last president was And remember there was only one Martin Luther King Jr Dont try to reincarnate him God rest his soul,Hope_speech,Images_SD/SD_HS_0355.jpg
All lives matter includes every life,Hope_speech,Images_SD/SD_HS_0356.jpg
Id agree if she didnt say that homosexuality was sin But she did,Hope_speech,Images_SD/SD_HS_0357.jpg
If someone says to you black lives matter then you reply all lives matter that really says lot about who you are,Hope_speech,Images_SD/SD_HS_0358.jpg
Every life matters dont understand why these people would boo that,Hope_speech,Images_SD/SD_HS_0359.jpg
am woman and an Engineer and feel like fit in just fine,Hope_speech,Images_SD/SD_HS_0360.jpg
All lives are sacred all lives matter,Hope_speech,Images_SD/SD_HS_0361.jpg
cant believe live In world where saying all lives are important is condemnable :person facepalming:,Hope_speech,Images_SD/SD_HS_0362.jpg
If person goes to war it is all lives matter You rely on the person next to you as much as heshe is relying on you,Hope_speech,Images_SD/SD_HS_0363.jpg
Exactly guess thats not what theyre fighting for Obviously So many innocent people have died Business is ruined people hurt and injuredfor what For whos behalf How can one justify this thought the whole point was for the country to come together for the good of the country and for everyone,Hope_speech,Images_SD/SD_HS_0364.jpg
was just accepted into Purdue Universitys engineering school and Im so excited never had any interest in engineering until took physics class and fell in love Being massive creative person this is such relief Knowing dont have to give that up to be an engineer You are such massive inspiration Thank you so much,Hope_speech,Images_SD/SD_HS_0365.jpg
Through all the years her music got me through some tough sht will always be grateful :orange heart:,Hope_speech,Images_SD/SD_HS_0366.jpg
jzizzles Im Christian and my family loves all people,Hope_speech,Images_SD/SD_HS_0367.jpg
Yesterday was the day just received my results and were accepted to the bigger institute of engineering of my country nThan here started the critics of my family and teachers what Youre girl Go and study medical science and leave engineering for boys Youre crazy You just lost your good grades for engineering while you could study biology of become doctor Why this speech helped me so much to realize that yes its possible to succed in engineering EVEN IF Im girl,Hope_speech,Images_SD/SD_HS_0368.jpg
YouTube Account it is her right to think that though She isnt stopping anyone from using their rights,Hope_speech,Images_SD/SD_HS_0369.jpg
Being girl is not just about pink color and dolls and homie stuffs It is more than that We all are equal Thanks for giving this wonderful speech and sharing ur thoughts with this world am really glad,Hope_speech,Images_SD/SD_HS_0370.jpg
The founder of the Toronto Pride event made statement after pride day was over basically saying that BLM will not dictate to pride what they can or cant do He only signed their demands to move them along,Hope_speech,Images_SD/SD_HS_0371.jpg
She is cool and inspiring too,Hope_speech,Images_SD/SD_HS_0372.jpg
Theres good chance the religious girl just said what she knew she had to say because she knows her community will probably watch the video,Hope_speech,Images_SD/SD_HS_0373.jpg
Jenny Yao am asking for 5050 with strong protections against misandric discrimination Males in those professions are double victims of capitalisms wage scale inequalities and also sexism against men in those professions,Hope_speech,Images_SD/SD_HS_0374.jpg
Im so glad my parents always gave me puzzles and remote controlled cars and let me tinker on small appliances as kid was never drawn to baby dolls and Princess shit,Hope_speech,Images_SD/SD_HS_0375.jpg
Rojas Just because she looks certain way doesnt mean shes in denial or anything,Hope_speech,Images_SD/SD_HS_0376.jpg
dont agree with heterosexuality Does that make any fucking sense How can you agreedisagree over what someone IS If you say youre straight,Hope_speech,Images_SD/SD_HS_0377.jpg
am rooting for you Dont listen to naysayers If you want to be gaming scientist,Hope_speech,Images_SD/SD_HS_0378.jpg
cried That was extremely touching Thank you,Hope_speech,Images_SD/SD_HS_0379.jpg
Beatiful It was inspiring for me,Hope_speech,Images_SD/SD_HS_0380.jpg
they mean that the fact that girls dont normally choose STEM fields is because we are socialized to be interested in other stuff Which is bad thing because when someone does break the norm,Hope_speech,Images_SD/SD_HS_0381.jpg
was an engineer and starting to be an 8th grade math teacher just this year at 53,Hope_speech,Images_SD/SD_HS_0382.jpg
All are like unto GodnAnd we should be ashamed to thing we are above someone nJesus Christ said no better love then this but he who lays down his lift for his friendsnAnd that is just what Jesus Christ did for all who ever lived nTo him each of us mattersnWho are we to say one color is above anothernWhite people died to free slaves And Black people died to keep our country free We owe lot to bothnAll lives matter,Hope_speech,Images_SD/SD_HS_0383.jpg
All you need to do is let girls choose their own subjects Dont make other girls have to choose what you want them too Give them their own options In fact Ive never heard anyone tell girls that they cant choose engineering or science Let them choose what they enjoy,Hope_speech,Images_SD/SD_HS_0384.jpg
If it is accepted that all lives matter,Hope_speech,Images_SD/SD_HS_0385.jpg
Not agreeing with someones sexuality is like not agreeing with someones skin colour Its part of who they are nnIs there an aversion therapy for being heterosexual,Hope_speech,Images_SD/SD_HS_0386.jpg
used to mix potions and experiment the outcome on my dolls Im currently working on degree in Computer Science with an engineering focus love this video,Hope_speech,Images_SD/SD_HS_0387.jpg
started crying when she quoted the mom who said You can be anything So many people do not realize how important it actually is for girls to believe that,Hope_speech,Images_SD/SD_HS_0388.jpg
Keep hanging in there totally get you darling am doing Electrical engineering am african so get you,Hope_speech,Images_SD/SD_HS_0389.jpg
Keep up the good work Debbie always like to work with female engineers,Hope_speech,Images_SD/SD_HS_0390.jpg
internalized homophobia is sadnhope that any closeted kid can stay save until they feel ready to come out,Hope_speech,Images_SD/SD_HS_0391.jpg
All Lives Matter,Hope_speech,Images_SD/SD_HS_0392.jpg
We are equal humans nAll of us are equaln:handshake::handshake::handshake::handshake::handshake::handshake::handshake:,Hope_speech,Images_SD/SD_HS_0393.jpg
ALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnIts not controversial when you pay taxes,Hope_speech,Images_SD/SD_HS_0394.jpg
God straight up says love everyone so to me that over powers everything,Hope_speech,Images_SD/SD_HS_0395.jpg
Now want to be engineer,Hope_speech,Images_SD/SD_HS_0396.jpg
Not matter if you like man or woman god love you all equal,Hope_speech,Images_SD/SD_HS_0397.jpg
agree that there are some bad cops yes Ill admit it But most are good agree George shouldnt have been killed but it seems the cop just over estimated his strength,Hope_speech,Images_SD/SD_HS_0398.jpg
think he handled that very well in way that made it both very real for them while keeping it within what they could handle Well done Marcus,Hope_speech,Images_SD/SD_HS_0399.jpg
Shoutout to Annie for being so real Despite her beliefs,Hope_speech,Images_SD/SD_HS_0400.jpg
Can just say Theres like no proof that God hates Gays,Hope_speech,Images_SD/SD_HS_0401.jpg
No we are all from earth and Africans can live in America so what if you arent from that place,Hope_speech,Images_SD/SD_HS_0402.jpg
Yes it is controversial to say at this time after this tragedy all lives matter Yet Its shame for America to say black lives matter 2020 still stuck with racism It means black life is worth less If feels bad to hear it As human specie we have lot more to learn and need to have some humility We were just hit by virus,Hope_speech,Images_SD/SD_HS_0403.jpg
What dont understand about most of these comments is that people are saying that girls with short hair are automatically lesbians or the clothes theyre wearing Looks dont Define Who You Are It doesnt mean if girl has short hair or if theyre clothes not girly enough doesnt mean girls are automatically lesbians You cant just put label on someone and call them something that they are not without knowing their real lives and stories,Hope_speech,Images_SD/SD_HS_0404.jpg
Joannot Fampionona Thats changing the definition of violence completelynnAnd about those cases these women present they sound to me like exaggerations made by them What do you do everyone gets ask that not only women And being surprised that someone is an engineer is normal,Hope_speech,Images_SD/SD_HS_0405.jpg
And we are happy you are not giving up on us,Hope_speech,Images_SD/SD_HS_0406.jpg
And women in engineering are perfectly competent agree,Hope_speech,Images_SD/SD_HS_0407.jpg
This is extremely inspiring as im applying for colleges now to become chemical engineer really hope this sort of attention to the lack of female engineers only increases,Hope_speech,Images_SD/SD_HS_0408.jpg
All Lives Matter Remember Jessica Doty Whitaker,Hope_speech,Images_SD/SD_HS_0409.jpg
got degree in chemical engineering because of this video still cannot believe did it Still debating if it was good decision but hey it cant be undone now XD,Hope_speech,Images_SD/SD_HS_0410.jpg
GOD LOVES ALL OF MANKIND HE HIS NO RESPECTABLE PERSON IN HIS LOVE ALL LIVES MATTER,Hope_speech,Images_SD/SD_HS_0411.jpg
feel the same way with being pilot Im women and Im headed down the road of becoming commercial pilot Only of women are pilots really hope to see more women join these professions,Hope_speech,Images_SD/SD_HS_0412.jpg
have always loved her and her soul Madonna you are amazingly inspirational,Hope_speech,Images_SD/SD_HS_0413.jpg
This was so inspiring to meNowadays many people doubt about women becoming engineersBut Im sure next generation is going to make changeIm from Argentina and next year Ill finish high school and will study environmental engineering,Hope_speech,Images_SD/SD_HS_0414.jpg
Thats incredible Keep it up,Hope_speech,Images_SD/SD_HS_0415.jpg
All lives matter Anything else is racism,Hope_speech,Images_SD/SD_HS_0416.jpg
If you think saying ALL LIVES MATTER then dont say BLACK LIVES MATTER It works BOTH ways folks The BLACK LIVES MATTER statement is offensive to me,Hope_speech,Images_SD/SD_HS_0417.jpg
The problems is that one doesnt negate the other If All Lives Matter then what is the problem with saying Black Lives Matter or Blue Lives Matter They are part of the All am correct Not like when the constitution said We hold these truths to be selfevident,Hope_speech,Images_SD/SD_HS_0418.jpg
all live matter key word ALL meaning ALSO black lives,Hope_speech,Images_SD/SD_HS_0419.jpg
WE NEED MORE GIRLS IN THE STEM FIELDS JOIN US,Hope_speech,Images_SD/SD_HS_0420.jpg
Is Alive Im Christian and Im Lesbian,Hope_speech,Images_SD/SD_HS_0421.jpg
How about more women pouring concrete,Hope_speech,Images_SD/SD_HS_0422.jpg
Im sorry but saying black lives matter is excluding other races which it in itself is racist,Hope_speech,Images_SD/SD_HS_0423.jpg
Charlotte Hansen Im Christian and my job is to love everyone no matter what makes them different from me These kids are so cute and very respectful,Hope_speech,Images_SD/SD_HS_0424.jpg
look to day when people will not be judged by the color of their skin,Hope_speech,Images_SD/SD_HS_0425.jpg
when someone says dont agree with homosexuality is like hating people who are left handed,Hope_speech,Images_SD/SD_HS_0426.jpg
All lives matter to JesusI will side with the Lord,Hope_speech,Images_SD/SD_HS_0427.jpg
