Text,Class
You know what metaphor is,Non_hope_speech
ALLLIVESMATTER COME AT ME FUCKERS,Non_hope_speech
That would just be ahh pure mean ugh Haha,Non_hope_speech
Please dont um just dont tell anyone what sexuality they have or like give her few years cause honestly thats just kinda wrong isnt it like its kinda when people say to bisexual people oh,Non_hope_speech
Im laughing too at your precious White Racist symbols being torn down and defaced,Non_hope_speech
BLM is Marxist terrorist group that doesnt care about black people George Floyd was criminal who held gun to the stomach of pregnant woman and pistol whipped her unforgivable,Non_hope_speech
There will be many opposing views posted here But would like to post just one fact that should come to everyone as common sense And that is,Non_hope_speech
SEND THEM TO THE RANCH,Non_hope_speech
Sunshine littlephilly dont get it,Non_hope_speech
could care lessmy kids lives matterand hardly anyone elses,Hope_speech
Is the 4th of July the only time that Americans say the date correctly,Non_hope_speech
wish had the real names of every MRA troll below so could be sure never to hire them anywhere for anything They are unfit,Non_hope_speech
Apparently not since theyre complaining about things that arent legit complaints,Hope_speech
ALL LIFE MATTER THE COPS Just cant trust people sometimes because you never know if they will just say that for excuse and tag you,Non_hope_speech
Kato was taking to my daughter about that last night She almost cried She loves Ireland and the people,Non_hope_speech
Worenwu who says its hate group,Non_hope_speech
People should realize its wrong if its in American horror story,Non_hope_speech
Palestinian lives matter,Non_hope_speech
Almeida You dont have to think it or believe it,Non_hope_speech
Because if these people the left get in POWER we will lose our free speech Ladies gntlemen these are just PREVIEWS,Non_hope_speech
andrea raimey Ill pray for you that you find THE TRUE MEANING OF CHRIST in your heart and NOT,Non_hope_speech
George Floyd held pregnant woman at gunpoint in 2007 during home invasion He pointed the gun at her belly while his friends robbed the home Thats their martyr,Non_hope_speech
Feminists tears are the cause of climate change,Non_hope_speech
hope she gives it up,Non_hope_speech
Didnt expect thattttt,Non_hope_speech
This is joke,Non_hope_speech
Its not meant to hate everybody,Non_hope_speech
Imagine protesting on false narrative :rolling on the floor laughing:,Non_hope_speech
What about Hispanics Mexicans Indians latinas,Non_hope_speech
he hated Indians,Non_hope_speech
they are Marxists,Non_hope_speech
LEGIT is what it should have been called,Non_hope_speech
This is so emotional im ugly cryin rn,Non_hope_speech
Thank god she didnt wear those stupid grills,Non_hope_speech
What helped me was simply changing my attitude towards math,Non_hope_speech
They dont agree but that doesnt mean they wont support someone from the community,Non_hope_speech
Annie says they dont agree with homosexuality but like the cuffed jeans,Non_hope_speech
The coronavirus is gonna spread like wildfire now,Non_hope_speech
manning it does not protect you from the stress of living in racist society that causes disease and broken homes caused by the racism,Non_hope_speech
Where do BLM donations go to Another charity handles that and the largest portion of funds go where To fund Democrat party campaigns,Non_hope_speech
does anybody remember that little argument the UK had with the Germans think they were little racist at the time and the uk mainly whites gave their own lives to remove themwhy is this never mentioned and we jump all the way back to the 1800s is there reason or,Non_hope_speech
Dont you hate when you say words cant hurt you but then someone through book at you,Non_hope_speech
Jane Gerrard Wow student of the school of life Just my type Good for you,Non_hope_speech
queen of pop,Non_hope_speech
Juan needs to shut up Why is he still on Fox Sheriff Clark is awesome,Non_hope_speech
Khalid Ali but when one life isnt being treated like it matters,Non_hope_speech
Antiwhite Communist want multicultural society with One way of thinking Communism,Non_hope_speech
How about ALL people need to think like this People target Christians as needing to follow some higher standard No one is perfect Were all in this together,Non_hope_speech
It took apple to discover Gravity but 1000 lives to discover humanity,Non_hope_speech
Black lives matter is plantation politics,Non_hope_speech
thats not what millennial is but ok,Non_hope_speech
So if only Black Lives Matter then lives of Chinese,Non_hope_speech
Thorpe dont agree with people who are against homosexuality and who think its choice,Non_hope_speech
doubt that,Non_hope_speech
The interviewer has very punchable face,Non_hope_speech
Your life matters to me lot,Non_hope_speech
Hate crimes are reported as hate crimes if the victim feels they were motivated by their race,Non_hope_speech
Christians are so broken and damaged,Non_hope_speech
BLM is sham,Non_hope_speech
Ctrl Pea thats hard to believe Its not plausible,Non_hope_speech
James With the m3 idk how that makes sense if weve all had the same freedom as Americans the past 100 years Its just to far in time for this to matter its 2020,Non_hope_speech
The democrats want the black people to continue to feel like victims Theyll promise anything and never deliver,Non_hope_speech
Get job lol that goes to anyone Im white and poor,Non_hope_speech
Protest did the right thing,Non_hope_speech
that is true,Non_hope_speech
Perfect example Fight hate with hate you have war Fight hate with love you have peace All lives matter But this is true reversed racism against us white folks We out number all of them so if they really war Well have to give them what they want Stand up for who you are and be proud Its your blood,Non_hope_speech
Adrenchrome does lot for this 60 year old No wonder they idolize killing babies and why her and Hillary had lot in common,Non_hope_speech
Not controversial to those with common sense and compassion for all,Non_hope_speech
Dont worry Churchills statue next,Non_hope_speech
Alexander oh yea,Non_hope_speech
Thomas live in London and will be counter protesting this weekend Want to meet up,Non_hope_speech
Whites didnt invent slavery Whites ended it No guilt,Non_hope_speech
12 Do you know what that means though,Non_hope_speech
WOW FINALLY SOMEONE ELSE AGREES THERE IS ONLY ONE RACE,Non_hope_speech
After reading Numbers 31,Non_hope_speech
Come to Venezuela and watch how the system you want prevails,Non_hope_speech
The only way,Non_hope_speech
yes he is honestly 100 kabala piest mean and evil and lieing to us transgender,Non_hope_speech
All lives matter because all people are created in the image of God,Hope_speech
Its smaller problem then before racism is just less common,Non_hope_speech
This video is not just pointless,Non_hope_speech
Here we call it the bash loot movement they trash cities burn businesses and its up to civilians to defend ourselves from them,Non_hope_speech
This was very significant for all Black Britons in the United Kingdom nationwide wish African Americans could do this to statutes of former Conferedate soldiers and racist politicans who contributed to US slavery and the Atlantic Slave Trade,Non_hope_speech
When people are running for president or anything like that the Santa said whatever of course theyre going to say what you want to hear dont make us look dumb Bernie goofball all lives matter,Non_hope_speech
she is amazing,Hope_speech
This guys should run for PRESIDENT vote for him,Non_hope_speech
says your fat ass,Non_hope_speech
WHICH particular POTUS is this President,Non_hope_speech
sometimes look at sky imagining George Floyd looking at Earth got noisy,Non_hope_speech
High Priestess Madonna sitting there in all her regalia covered with Kabbalah FREEMASON or otherwise esoteric symbols,Non_hope_speech
lot of Is,Non_hope_speech
OwO Its not movement,Non_hope_speech
BLM is making racism much worse,Non_hope_speech
YouTube Account it is her right to think that though She isnt stopping anyone from using their rights,Hope_speech
Yall need to put hood kids in this It would be way better content,Non_hope_speech
Obama was the worst thing ever to the black community,Non_hope_speech
Luddy Just being fair is matter of culture,Non_hope_speech
how come,Non_hope_speech
And her bank balance thanks them,Non_hope_speech
Whether or not the statue should have gone,Non_hope_speech
it also depends how young or old you are to use method,Non_hope_speech
Thats why love her she made me feel that being different is okay her music change people lifes,Hope_speech
That doesnt justify his murder,Non_hope_speech
think all lives matter instead of saying black lives matter we should all come together and be saying all lives matter Skin colors shouldnt change our feelings for each other but my opinion on George Floyd is that he didnt deserve to die but do not think hes hero because he was criminal and cant forgive him for when he held gun up to pregnant ladys baby hump and said he would shoot her baby hump and the lady herself,Hope_speech
Is that male or female,Non_hope_speech
800 know mate its shocking,Non_hope_speech
Blm is joke they wont stop until its like that series Top Boy,Non_hope_speech
Paul Im being civil with this,Non_hope_speech
That interviewer is annoying would love to hear what she said as she was leaving that interview,Non_hope_speech
jules is so mature he got me cryin over here,Non_hope_speech
They booed him the minute he said white lives matter The corruption is disgusting,Non_hope_speech
Is there any chance of being unblocked on twitter,Non_hope_speech
get taking down the statue but tossing it into the cannel It will cause tax payer money to fish that outmoney that could go to outreach programs or schools,Non_hope_speech
Why in hell would you show kids this,Non_hope_speech
Haskins Which ones donMaybe if Black American males didnt abandon their families,Non_hope_speech
Slotan466 nnSo youre taking the rhetoric of few individual rioters not protestors and making sweeping generalization about an organizations message regarding the unfair treatment of black people and how the law is applied,Non_hope_speech
The South African whites are racist anyway,Non_hope_speech
Non of our beeswax,Non_hope_speech
She had an engineering job If youre so interested in her accomplishments look them up,Hope_speech
always get so emotional watching these videos,Non_hope_speech
People go to war over religion all the time have never heard of people going to war because of love Hmmm:thinking face:,Non_hope_speech
Soullessgingerftw1 OK How is it Jewish Star Show me evidence that would make it specifically Jewish star,Non_hope_speech
You should make video on the guy who was arrested for burning the american flag yesterday Im interested to see your view on that,Non_hope_speech
Im Asian american and have lot of Respect for the Sheriff God bless you Sir,Non_hope_speech
how about no lives matter,Non_hope_speech
God does not want one to be lost David was one he loved And look at what he did If he only loved Israel what about Nebuchadnezzar,Non_hope_speech
wheels came with masseuse if hes american then its his country and if then its urs too,Non_hope_speech
Thank God he say that all lives matter,Hope_speech
You have to surround with the right people,Non_hope_speech
Calum Laird in the comment section,Non_hope_speech
Gender Based Violence in South Africa must fall,Non_hope_speech
Rainville Stop watching Fox news garbage and go talk to your fellow human,Non_hope_speech
Mob rule in Britain Insane that people who lived centuries ago are being judged by 2020 standards,Non_hope_speech
Queer is anything that isnt straight So if you think someone is not straight or cis then you say theyre queer Hope this helps,Hope_speech
mensah Why they need it,Non_hope_speech
Central If youre going to heaven,Non_hope_speech
Jody Strickland how can all lives matter if black lives dont,Non_hope_speech
All of us matter All human life matters,Hope_speech
Dont force people into coming out,Non_hope_speech
Is it boy or girl,Non_hope_speech
It seems to me,Non_hope_speech
Is Alive dood you dont understand if your not part of it try to have some empathy now Ima stop replying because dont want to get into argument,Non_hope_speech
Great interview This is who and what think she is really all about,Non_hope_speech
Im starting to agree with this statement more and more Humanity is shitty and is plague to this world,Non_hope_speech
Thats second amendment moment,Non_hope_speech
48thRonin cant tell if youre acting stupid,Non_hope_speech
Levy precisely,Non_hope_speech
African people still want to immigrant to the west for better life,Non_hope_speech
Martin Luthers speech was over decade ago and nothing has changed,Non_hope_speech
And women in engineering are perfectly competent agree,Hope_speech
Nobody must be lots of fun in your household,Non_hope_speech
This guy cuts all the guests off why is he still on camera is it because of the color cause Im mixed an would like to hear the speakers,Non_hope_speech
Sheriff Dave Clarke,Non_hope_speech
if youre passionate about it give Ted talk yourself No need to put other people down to bring something that you think is important to light Minorities in any field should be taken seriously,Hope_speech
In third world countries males make money and feed their family mostly not women Its the system where males are the head of family and works for the family,Hope_speech
Spicer check you facts,Non_hope_speech
If the kid in the thumbnail was on my car id bd furious,Non_hope_speech
They could have choosen to stop trading and making profit from slavery the others probaly have followed not to salel their own people Stop making the in need and poor look bad,Non_hope_speech
If demacrap NEVER gets elected again it will be too soon,Non_hope_speech
We are not talking here about product,Non_hope_speech
Not buying into it Bunch of soft lefties This is an American issue not British one We have the most reasonable and wellconducted policing in the world,Non_hope_speech
Griffin god is not our creator hes is figure conjured up by the human mind to explain things that long time ago we didnt understand like how we came to be and how the earth was formed,Non_hope_speech
Martian lives matter,Non_hope_speech
Cause train is an engine,Non_hope_speech
Vulda Xile what are you If youre white go to Europe pls if youre Asian go to Asia pls if youre whatever else go there that literally sounds so dumb sir,Non_hope_speech
MADONNA The best singer of all time :wilted flower:,Non_hope_speech
Human race matters,Non_hope_speech
All this will do is push people towards the right and grow hatred towards the minority groups,Non_hope_speech
All lifes matter,Hope_speech
its just the first thing that you notice when you click on this videoim not really interested in what she has to say cuase she is kind aboring and has always beenshe is good person dont get me worng but good doenst make her interesting,Non_hope_speech
Bless you for the jealous defense envy Beethoven and Mendelssohns work,Non_hope_speech
That sheriff was literally reading what he said from teleprompter smh Its crazy how these ppl try to manipulate the public,Non_hope_speech
Well they are saying it because they are not being treated as if their lives matter use common sense ok,Non_hope_speech
here in Brazil we asians are respected,Non_hope_speech
Tasers planted on police killed blacks running awaynCitation needed,Non_hope_speech
So you know her in real life right You know her personally and have known her for years to call her evil If she was man your ignorant comment wouldnt have been made,Non_hope_speech
Homosexuality is not choice just like your race,Hope_speech
You know those werent about just haircuts Its about wanting the economy to get back up and running so they dont starve And also because apparently the ones in charge can still get haircuts but tells everybody else they cant,Non_hope_speech
Rob TnTheres something called SCIENCE,Non_hope_speech
Fran,Non_hope_speech
Lets push more women into STEM like Elizabeth Holmes,Hope_speech
Blake Eloise Actually you can have an opinion on someone elses life its perfectly normal and okay just as long as you are not physically hurting or placing them in harms way,Non_hope_speech
Leave her alone with her delusions Antiracists have always believed that all human lives matter and many of the most antiracist people have not been Christian,Non_hope_speech
black lives matternwhynWhy not Chinese lives matter Ha ha,Non_hope_speech
andrea raimey are you stupid,Non_hope_speech
It is called sharing,Non_hope_speech
Panoramics Make great talking point when the Royals visit as part of the National Garden Scheme,Non_hope_speech
Shes not hero Standing up for sin is wrong God loves us,Non_hope_speech
Rebekah You try so hard to sound positive while saying hateful,Non_hope_speech
This really describes well how female engineers are treated,Non_hope_speech
Probably not particularly constructive comment,Non_hope_speech
Brandon Armistead no but white lives already matter So tf you protesting for,Non_hope_speech
theyre very good at finding people,Non_hope_speech
of Nibiru alot of people have been having the best time of their lives They may be on 80 wages but they arent paying mortgage rent loans credit cards etc So they are becoming alcoholics in their back gardens with their like minded mates All at small cost to the tax payer of billion per month,Non_hope_speech
The problem isnt the term itself The problem is that people,Non_hope_speech
Says the person with no profile picture,Non_hope_speech
ITS WAY PAST TIME TO END THAT RACIST BUSINESS WE ARE ONE RACE MADE BY GOD IN IS IMAGE RACIST NOT GOOD,Hope_speech
BLM excludes all other races 19 unarmed white people killed by police,Non_hope_speech
Dutton have question about that,Non_hope_speech
screams in the pantry,Non_hope_speech
whites genocided black South Africans during apartheid and stole 70 of the land,Non_hope_speech
Bea MillanWindorski thats because women prefer those jobs lot of the male dominated fields are jobs where you work long hours,Non_hope_speech
bunch of coksuckers,Non_hope_speech
thats why Catholics are not real Christians They dont agree with God,Non_hope_speech
survived Tsunami warning Can get on an episode on this channel,Non_hope_speech
it doesnt mean other lives dont matter stoopid,Non_hope_speech
Going back moment would like to state My life matters your life matters,Non_hope_speech
Hold up saw the comments and was looking for that little girl Now just realized who the little girl is How butch,Non_hope_speech
Gaming how people are treating black people,Non_hope_speech
When one political party owns most of the lying media and openly commits treason aiding and abetting illegal immigration,Non_hope_speech
My thoughts exactly Style is style though,Non_hope_speech
Point Mainly Men are engineers because naughty society nPoint You claim that Women can be engineers because there is no difference between men and womennPoint You THEN claim that women will bring something to the engineering table that men cannotnDo you see how point and point are incompatible nIt makes no sense nnLet me ask you question nWhy did you feel weird in engineering courses because you are woman nnIf you stop thinking of yourself as female engineer,Non_hope_speech
Conversion therapy sounds like it can cause someone to commit suicideno seriously,Non_hope_speech
Evil half the time So you know her Are you assuming based on,Non_hope_speech
Do you want link to video that shows just that Cause found in under 10 minutes Just because the media isnt shoving it in our faces,Non_hope_speech
David Clarke speaks the truth because he sees it firsthand everyday He knows that black peoples biggest problem is the dysfunctional culture that THEY created and perpetuate If any of those pussy politicians really believed that black lives mattered,Non_hope_speech
My life matters to Not just black people,Non_hope_speech
Jessica Walker respect you for sharing your opinion and having to defend it against these triggered people God Bless,Non_hope_speech
The witch Oh Im so good Look how she treats people in her circle His brother Her sick deliver of agendas Shes puppet And an Ugly one by now,Non_hope_speech
This was extremely inspiring,Hope_speech
The problem is countries like India and China are bursting with people and Japan,Non_hope_speech
meant it isnt the protesters fault either,Non_hope_speech
Slavery at that time was legal and more profitable for Africa Stop thinking that slavery was kidnapping people These statues remind us the past,Non_hope_speech
Imagine people see this in the future and think what kind of humanity is this,Non_hope_speech
mean good on them But how long till they pull out the sledge hammers and start bringing down buildings that are built on slavery,Non_hope_speech
lmao well your not seeing what ur Asian brother and sisters are going through maybe do some research buddy,Non_hope_speech
You mean in America,Non_hope_speech
All lives matter Idiocracy at its finest,Hope_speech
Why was statue there in the first place,Non_hope_speech
Just another guy thats angry because black people are protesting,Non_hope_speech
am less than according to my DNA test too,Non_hope_speech
feel bad for being black now,Non_hope_speech
Stratford yeah do that thats where it belongs with and ur antique and fossilsed way of thinking,Non_hope_speech
Im amazed by her wealth She can do anything anywhere at anytime,Non_hope_speech
Noah as kid wasnt thinking like that was taught to respect everyone as long as theyre not hurting anyone,Hope_speech
dont care Im Irish Im home yous should go back to your native lands,Non_hope_speech
Ive seen hundreds of Madonna interviews and this is completely genuine She is honestly emotional in this Will always love her for fighting for my community and others who have been marginalised,Hope_speech
Schlatt Coin white lives have always mattered but people say all lives matter but then black lives clearly dont matter if innocent black people are being killed for no reason,Non_hope_speech
Thats just pure mean yes exactly sweetie well said,Non_hope_speech
Nothing about human rights is political bet you havent heard about Molu justiceformolu,Non_hope_speech
ALL lives matter These democrats are just trying to segregate us,Non_hope_speech
Hey creeper thats an invalid argument The pale man assassinated him,Non_hope_speech
trich history lmao,Non_hope_speech
Its disgusting people boo when said white lives matter If we want to be equal then act equal,Non_hope_speech
Haskins You are completely right Your mind is closed Someone above clearly told you black lives are included in all lives but you dont want to hear that because your mind is so closed and narrow that you are oblivious to anything anyone can say,Non_hope_speech
Aless Aless the way you quoted rights makes me think that you are just another ignorant racist,Non_hope_speech
You cant fit all that text in five pointed star You dont really have to be digital designer to figure that out,Non_hope_speech
Life is gift from GOD,Non_hope_speech
You cant disagree with someones very existence without being bigoted disagree with being black person sounds incredibly messed up,Non_hope_speech
You are literally that dumb White people arent living in fear of their lives every single day simply because of the color of their skin The real question is why do poor Americans lives matter less than the stock market Why are we asked to go back to work during pandemic to just for the stock market and corporate profits Why did corporations get gigantic covid bailout and people got enough for month or two of rent and food if lucky,Non_hope_speech
Good thing that they factor in age,Non_hope_speech
Dont embrace either side,Non_hope_speech
Imagine the opposite of the BLM Toronto situation Imagine the cops blocking the parade and not allowing it to proceed until they were given money,Non_hope_speech
The way see it,Non_hope_speech
The truth is These so called protesters would still be wearing masks even if there was no Pandemic You get my point,Non_hope_speech
Berg was being sarcastic but that works too,Non_hope_speech
got more coloured friends than white and they would do for me as they would for their own and for them Maybe all those that disagree should move the country where men depend on each other for God and family,Non_hope_speech
make sense because all live matter will be including animal,Non_hope_speech
The fact is that the Democrats and political left DO NOT care about the lives of black people They care about their leftist agenda,Non_hope_speech
Yeah cop standing on someones neck on video tape is just in our imagination,Non_hope_speech
am so grateful to live in an environment where rarely get to hear things like engineering is not for women When was little,Hope_speech
this guy is asking like the same questions,Non_hope_speech
Bernie Sanders is one of the most wicked free masons in America,Non_hope_speech
Who said all lives dont matter the same crowd that said nothing when black people have been turned away from jobs because of they names or addresses,Non_hope_speech
Why are you using satanic imagery Just curious,Non_hope_speech
nYoure amazing omg,Non_hope_speech
Templeton like the interview with Jonathan Ross in 2003 about american life,Non_hope_speech
rainbow lives matter,Non_hope_speech
Why is the homophobic one the gayest looking one,Non_hope_speech
What are you talking about,Non_hope_speech
LMAO Throw him in there too,Non_hope_speech
think 221 people misclicked the dislike,Non_hope_speech
Was that too cheesy,Non_hope_speech
Jesus is coming soon Amen,Non_hope_speech
MARISSA MAYER About to be kicked out of yahoo,Non_hope_speech
THIS IS TRIGGER WARNING HILARY CLINTON ARTICLES ARE IMMINENT,Non_hope_speech
RIP Edward Colston HERO good philanthropist and merchant in time much harder than today,Non_hope_speech
Sad that Annie is homophobic because shes hot,Non_hope_speech
She still comes off entitled,Non_hope_speech
These people are so subconsciously racist that they think anyone who doesnt like the BLM term is racist,Non_hope_speech
Why isnt there BLM protests in Africa or Asia or Latin America,Non_hope_speech
God gave us choice,Hope_speech
nNot relevant People dont look at the statue and think,Non_hope_speech
This breaks my heart As Christians we should love everyone,Non_hope_speech
God gave us choice,Non_hope_speech
CRYSTAL IS SO PURE AND SWEET WE STAN,Non_hope_speech
poland You are saying the obvious and getting all defensive because black people have that audacity to want black lives to matter as well,Non_hope_speech
So 779 of people dont matter but 121 of people do matter,Non_hope_speech
owe nothing of my struggle to her Why does she still belong to the Kaballa Cult that claims it can cure Homosexuality,Non_hope_speech
Get back to your own country then,Non_hope_speech
Women have much easier time getting engineering jobs as people are specifically trying to hire them,Hope_speech
Bro everyone says Im bi bc cuff my jeans but my legs are really short and my jeans just dont fit,Non_hope_speech
the way she said it makes it even better,Non_hope_speech
Jessica Walker nThat can also be interpreted in many waysnAnd its translated from dead languagenFrom priest who couldnt even speak the languagenA language that is impossible to translate properlynYou sure God really said that,Non_hope_speech
Why cant you say all lives matter but you can say black lives matter thats bit selfish,Hope_speech
Tran aah its never too late uh can if really want tonnYeh mat socho zindagi me kya hoga kuch nhi hoga to tajurba hoga ie do not think what will happen in life,not-English
More whites murdered every year by the UK police and American police,Non_hope_speech
Levi Kim Love the person,Non_hope_speech
Madonna if only you realised how much you affected my life through your music and passion you have brought me so many happy moments and for countless others,Hope_speech
WHY THE FUCK IS BERNY NOT OUR PRESIDENT,Non_hope_speech
My dad read poster when out at the shops today and it said in the last five years police have killed 1262 black people and 2412 white people Thats almost double white deaths to black deaths Are white people out there shouting white lives matter tearing stuff down All lives matter Its racist to separate our races,Non_hope_speech
black lives matter is racist,Non_hope_speech
Lol what Why cant she Because shell offend you Aw,Non_hope_speech
Bus that movement that went trembling at lawrenceville,Non_hope_speech
first off thats not logic You said is therefore is not exactly logical Secondly the things listed sets off septers and things in our brain giving us dopamine These things are created for those purposes My argument is that sexuality and homosexuality attraction are thing created,Non_hope_speech
Only logic truth matters,Non_hope_speech
Terry No need to apologies Its not something that is advertised or even discussed outside of academia or LGBTQ communities,Non_hope_speech
This whole thing is huge hypocrisy They dont seem to care about those victims of black on black crimes one but Yeah,Non_hope_speech
Bollo bro thats discriminating against all the silicon based lives,Non_hope_speech
You know this video is from 2015,Non_hope_speech
That was so cute loved the way she said that,Non_hope_speech
Hitting someone with the BiblenWthnThats even more sinful that homosexualilty,Non_hope_speech
Hannah Kelly if you are actively living in sin YOU ARE NOT CHRISTIAN,Non_hope_speech
Black lives matters trying to separate themself by race which in itself is racist,Non_hope_speech
Wight corekayzoid people come in two subspeecies,Non_hope_speech
Juan Williams is an idiot Always has been and always will be,Non_hope_speech
If were cop in Chicago,Non_hope_speech
Police arrests Crime ignored if one has dark complexion Which race is being discriminated against REALLY,Non_hope_speech
Ah yes politics,Non_hope_speech
Democratic Party is most definitely whoring votes,Non_hope_speech
Marc Lopez stands for pan and all the other sexualities than cant be fit into the name,Non_hope_speech
im womannThis is all nice and dardy,Hope_speech
That Sheriff should run for President against the established Liberal elite pulling the strings Gets my vote,Non_hope_speech
They are saying because they are female engineer,Non_hope_speech
Statuesdont hit back,Non_hope_speech
america would be much more peaceful then tho,Non_hope_speech
The chick that doesnt understand gays is kinda cute Would date but,Non_hope_speech
Jones If you never understood the whole You cant choose your sexual orientation thing then what makes you think youre an authority on the subject and that you can make the assumption that its choice when you never understood the whole nnnWhat makes you think that some people wake up one morning and think,Non_hope_speech
Im not first lol,Non_hope_speech
Black live matter only when they want privileged not equality lol,Non_hope_speech
cisco replied back but apparently youtube didnt like my comment,Non_hope_speech
made the same point several times They dont care They only care about attacking whites because they are racists,Non_hope_speech
Toppling symbols of bigotry and authoritarianism is very democratic think,Non_hope_speech
Im lost but surely all lives matter,Hope_speech
idgaf what makes you think foreign workers in the Middle East are only Asian people Have you been to the Middle East if so you would have seen for yourself foreign workers are also from Africa,Non_hope_speech
This is all propaganda,Non_hope_speech
Of course not that wouldnt fit the lefts agenda,Non_hope_speech
love how me said he cam out to himself Like you do Ahhhh,Non_hope_speech
really wish someone would tell me what Obama did for the black community that is good No one ever can answer,Non_hope_speech
Why say Im Asian Just American,Non_hope_speech
America is the funniest thing ever existed,Non_hope_speech
can name thing woman cant do,Non_hope_speech
He is gift from God,Hope_speech
sheriff for president,Non_hope_speech
Watched smaller protest of only about 300 people in Boyle Heights,Non_hope_speech
Inclusion will only work when people show up ready to include themselves instead of sitting around,Hope_speech
Its worse than that The girl who WANTS to do it but has trouble understanding also gets moved to home economics class If the TEACHER thinks its true why try,Non_hope_speech
Youre very wrong Youre not supposed to be saying that You are not God Theres only one judge You my friend need to repent right now and ask for forgiveness,Non_hope_speech
just wanted to tear up when Debbie spoke about creating engineering toys for little girls to help change the spatial learning they have People like her are the reason why still want to pursue in engineering,Hope_speech
Ummmmmmmmm homosexuality is honestly not ok Like at all,Non_hope_speech
He was told every time he had to go to court Too bad he didnt change his ways before he got murdered though His life mattered,Non_hope_speech
Jesus died for all of us White black,Hope_speech
Larry Elder grinning ear to ear is priceless :rolling on the floor laughing: You just know hes loving this whole exchange,Non_hope_speech
Thatlikesotherthings nWhat do you mean,Non_hope_speech
Williamson LOL,Non_hope_speech
dupont Ever read the constitution Everyone has freedom of speech,Non_hope_speech
Me stuff the Democrats an there blm rioting,Non_hope_speech
dont understand what people mean by dont agree with homosexuality its stupid to me,Non_hope_speech
your thing instead of this why your thing what about my thing donttalkdowntoyourbutler is in dire need of protestular aid,Non_hope_speech
Its already dead Imaoo,Non_hope_speech
Those are some sorry bastards,Non_hope_speech
Nan Molla But like you said its the majority,Non_hope_speech
That movement is racists,Non_hope_speech
Clearly this virus has side effect of stupid causing people to act out in an aggressive and disgraceful manner,Hope_speech
nHunting sober That would be like fishing sober,Non_hope_speech
actually children act better,Non_hope_speech
So if had to choose between saving black man or white man,Non_hope_speech
This woman always surprises me,Non_hope_speech
lived in the hood for 12 years No lives mattered Clean up the hood and perspectives will probably change for the better Living there changed my perception,Non_hope_speech
Sour puss Also,Non_hope_speech
So was it or wasnt it Also like they said,Non_hope_speech
Agreed Idiotic behaviour like this will only fuel racism,Non_hope_speech
It should never be controversial to say All Lives Matter have several good Black Asian friends who treat me with the same respect as do for them Regardless of what race you are,Hope_speech
Nice interview,Non_hope_speech
Because Black Lives mater is an ethnonationalist organization Theyre not interested in anyone else,Non_hope_speech
Seriously what the theres no back peddling All lives matter no matter what color Red Yellow Black or White,Non_hope_speech
schuiling suggest you stop making things up,Non_hope_speech
LETS TURN WIRED INTO POLITICAL PROPAGANDACHANNEL,Non_hope_speech
This is the dumbest thing Ive ever heard Of course its not actual therapy,Non_hope_speech
This Sheriff is one clever guy,Non_hope_speech
Love ya Sheriff Clarke,Non_hope_speech
OwO Youre wrong That is not Thats Marxist movement theyre using the name so they dont get ridiculed Dont you get it theyre hiding under the protection of something else That way they can pull the race card as defense,Non_hope_speech
Middlemas so whats your point,Non_hope_speech
Lives Matter If you have to have color before those two words youre racist,Hope_speech
You have been treated better than right nLies will get you nowhere,Non_hope_speech
Is that supposed to be funny,Non_hope_speech
All lives matter BoooonBlack lives matter WhoooonWhite lives matter BOOOOOOOOOOOOOOOOOO,Non_hope_speech
Im from toronto,Non_hope_speech
Its choiceum no,Non_hope_speech
This argument is ALWAYS the go to for people justifying slaveryracism,Non_hope_speech
SHERIFF CLARKE HE IS THE MAN IVE ALWAYS LIKED THIS GUYSHOOTS FROM THE HIP,Non_hope_speech
exactly am baptized Catholic and fully understand that there are some strong beliefs of the Catholic church,Non_hope_speech
Dont commit crime and you dont have to worry about the police,Non_hope_speech
Andrew Fowler Back to the fun No The past,Non_hope_speech
no they would think edward colston was good enough bloke to get statue People have always destroyed things because values have changed Look at all the ruins of old temples which had been destroyed by new ideology And saddams statue was toppled and it was way more expensive,Non_hope_speech
did yall know George Floyd aimed gun at pregnant women and threatened to kill them,Non_hope_speech
So The lesbian girl is not lesbian,Non_hope_speech
Dude she literally the gayest one and she kinda homophobic,Non_hope_speech
feel sorry for him but he needs to stand up and say ALL LIVES MATTER,Hope_speech
Sky news glorifying protestors again Good that the comments are turned on again,Non_hope_speech
She just had an emotional speech This video was made directly after She had been crying you know Her speech made me cry Listen to it the full speech,Non_hope_speech
am so sad because the girl in the maroon sweater seems like she will be 25 then come out,Non_hope_speech
This guy is smart great sheriff by far world listen up,Non_hope_speech
Tell her what,Non_hope_speech
Black live matter we are all Human But some think that Do no think thay matter thay Do Black lives matter,Non_hope_speech
EVERYTHING What happens to those who forget the past,Non_hope_speech
Even though think not social distancing is stupid Why was that statue aloud to still be up Hes gone for dip now,Non_hope_speech
Your family sounds amazing hope your dreams come true,Hope_speech
This is so cool Debbie Sterling love you for giving my daughter an alternative to barbie,-)
have nothing against gay people,Hope_speech
Who are you to tell her to repent Are you god yourself leave her be She is happy and she doesnt need you or anyone to tell her what to do,Non_hope_speech
How dare said this,Non_hope_speech
