Text,Class
baddie nRacist All lives do matter and that includes the black children killed in the inner cities that black lives matter never talks about Black lives only matter to BLM when white person takes it nALL LIVES MATTER Do you think god would say all lives matter is racist,Hope_speech
If all lives mattered there would be no poverty or killingMatters to WhoBL The Struggle,Hope_speech
During school learnet that my friend was lesbian oh cool my friend is lesbian respect them,Hope_speech
Ive been told by believing Christians that Jesus hung out with those who were marginalized by society To show love and support That would include our LGBTQ kids,Hope_speech
the real slogan should be called all lives matter,Hope_speech
You all have to remember what Martin Luther King said have dream that my four little children will one day live in nation where they will not be judged by the color of their skin,Hope_speech
You can atleast inspire little onesnnnnNot just women nBut for allnYou dont seem do care about equality,Hope_speech
Boa In US women are given preference over men by,Hope_speech
Baden Jones Actually you cant You can choose who you date but at the end of the day you cant choose who youre attracted to,Hope_speech
God loves everyone,Hope_speech
Sadly it is being put as trend But black people are still suffering and they are downplaying us and trying to shut us upnWe just want racial equality and to defund the police It seems they are doing everything but that But we shouldnt use this important movement to turn attention to something else that isnt the matter at hand We will fight for equality then we will spread out to those regions too They are all equally as important but we have to stay focused hope you understand this,Hope_speech
dont believe in lying yourself to make other people happy That is straight to the bones,Hope_speech
sheridan it was wrongly translated It should say to not lay with boy the wrongly translated version says man and it refers to pedophilia,Hope_speech
We need to see black people as people,Hope_speech
If you are going through something similar know that youre not alone :orange heart:nThere are churches that are ONA Open and Affirming of all lgbtq people You are loved,Hope_speech
ALL LIVES MATTER WE ARE ALL GODS CHILDREN ANYONE WHO BELIEVES OR THINKS ANY DIFFERENT WILL PROBABLY END UP BURNING IN HELL READ YOUR BIBLE AT WHAT TIME DID IT BECOME WRONG ITS ALWAYS BEEN THE TRUTH KNOW GODS WORD BECAUSE ONE DAY YOU WILL END UP FINDING OUT THE HARD WAY ITS NEVER TOO LATE UNTIL ITS TOO LATE,Hope_speech
Is normal to be terrified but to be brave does not mean abscense of fear but to act despite the fear,Hope_speech
busterud You are missing my point find it impossible to understand that movement that is trying to redress inequality has main banner statement of inequality am not putting the importance of any race over any other The statement White Lives Matter is just as wrong as Black Lives Matter am sure the movement has some valid points but the cause is not helped by provocative banner All Lives Matter would be perfect for the movement because it wouldnt diminish the impact and it would show absolute unity and equal opportunity for everyone going forward believe this would garner additional support from all areas of all communities,Hope_speech
Im not in their shoes and cant pass judgementnremember that these issues are systemicnnCant Pass JudgementnJudges the problem is systemicnnNo,Hope_speech
luckily more and more states and countries are making it illegal,Hope_speech
ALL LIVES MATTERIM FROM THE SEYCHELLES WE HAVE DIFFERENT TYPE OF PEOPLE,Hope_speech
Trump really likes Israel At least he says he does,Hope_speech
am female engineer and this made me cry This woman is awesome and inspiring nAlmost sorry that im going to do economics from now on,Hope_speech
Inspiring talk Im glad found this video,Hope_speech
All lives matter we all bleed red there is really no difference between race,Hope_speech
Im so glad Im in the Uk where in year 11 we have our GCSEs and since 2004 girls have outperformed boys in all subjects,Hope_speech
am Tunisian Machine Learning Engineer Im very proud of my choice,Hope_speech
Sasha Dumse he also told humans to love each other,Hope_speech
Your family sounds amazing hope your dreams come true,Hope_speech
And had napkin over it cause had to protect my intellectual property was already loving this talk but this got me even more,Hope_speech
God gave us choice,Hope_speech
have the same aspirations as you do want to make my family proud and show them that women can be scientists and engineers,Hope_speech
Imposing conversion therapy on anyone is evil It is terrible humans pretending they speak for God and have right to be cruel and judgmental in his namen2 Once again,Hope_speech
Dont worry if people dont like who you are They are still struggling to even like themselves Hate and resentment towards other people is like taking poison and expecting the other to die,Hope_speech
This itself is inspirational,Hope_speech
In short it cant be all lives matter because black people is unfairly treated by police it doesnt mean we said blm it doesnt mean all lives doesnt matter we cant matter until they can,Hope_speech
am 15 and dont think can tell my parents dont believe in the religion they have taught me to believe in ever since was born nnI dont believe in the textbook version of God,Hope_speech
Its nice to see another religious but also lgbt person,Hope_speech
Guaranteed by law freedom,Hope_speech
With so many people thinking that they are Gods If that were true than why dont they see that God looks at everyone with pure love and he filled our world with wonders that all people need to experience like the healing powers of all he created If all lives matter than we will all prosper as it should be When only one race matters it is doomed to fail because to actually be true success all lives unite to combat whats wrong,Hope_speech
Clearly this virus has side effect of stupid causing people to act out in an aggressive and disgraceful manner,Hope_speech
All lives do matter Black white brown red yellow they all matter With that being said quit placing value on anyones life that tries to take mine nomatter what color they are,Hope_speech
Every life matters including the unborn,Hope_speech
For Jesus Christ ALM All Lives Matter He died and resurrected for remissions of everybodys preexisting sins to save from eternal hell Accept HIM Be saved from eternal hell For free,Hope_speech
All lives matter there said it,Hope_speech
You dont dictate my future dont care what color you are and dont care if Im Mexican American,Hope_speech
The lives of every human that have been conceived matter,Hope_speech
This is amazing and wish this kind of toy was around when was young Its important for us all to not pigeon hole kids according to their gender or race wish you many more successes and,Hope_speech
Her eyes are so beautiful Very striking You can tell this is very heartfelt and emotional and genuine She has become very soft spoken here and it says much to the love she has in her heart for the underdog and those who suffer Wonderful Madonna,Hope_speech
like how Annie tried to be respectful anyways,Hope_speech
im female computer science engineer and this was the most emotional ted talk ive ever watched sooo important,Hope_speech
God gave us choice My choice is to love,Hope_speech
am so glad that you made your toy wouldnt have extended my love for science feel like dont fit in at school sometimes,Hope_speech
Lets push more women into STEM like Elizabeth Holmes,Hope_speech
Nobody is stopping women from attending the schoolsclasses they want,Hope_speech
Watching this before study cause Im feeling to lazy to do so,Hope_speech
LEEPER nothing was sexual in the discussion It was all about man who has been mistreated for being who he isnHave you noticed that none of the kids being uncomfortable They were discussing with an adult about bad thing that still happens In fact,Hope_speech
Everyone needs to learn that saying black lives matter doesnt mean other lives dont Think of it as saying black lives matter too,Hope_speech
my choice is to love GIVE THIS KID SOME PRICE FOR THE BEST SENTENCE EVER,Hope_speech
Guys All Lives Matter So Stop It Because Thats Selfishness,Hope_speech
McBride yeah Now that is racism Shouldnt be black lives matter Should be all lives matter,Hope_speech
think that the homosexual people arent bad,Hope_speech
hope that all life Matters In many years many People,Hope_speech
feel sorry for him but he needs to stand up and say ALL LIVES MATTER,Hope_speech
ALL LIVES MATTER Is the message BRO,Hope_speech
Rebekah Saying you dont agree with homosexuality is like saying you dont agree with being black Its not choice and it doesnt hurt anyone And you telling someone that they are wrong for who they love which they cant change is just as bad as what those people did to this man as child,Hope_speech
Think about it this way by only saying black lives matter you are putting down every other race including Native Americans They have it every bad because they got pushed out of their homes where their beliefs are so their basically taking page out of Hitlers book and say that Black is the master race when that isnt true because there is no master race everyone should be equal,Hope_speech
Im currently sophomore doing ME and Mathematics This video really helped Wish me luck on my finals next week,Hope_speech
We were all made in Gods image All lives matter,Hope_speech
It should never be controversial to say All Lives Matter have several good Black Asian friends who treat me with the same respect as do for them Regardless of what race you are,Hope_speech
Legitimate proof to prove that conversion therapy is wrong and useless You cant change person for who they are,Hope_speech
Ive read fanfic about two guys that were sent to straight camp and it was horrible like how is that legal wtf,Hope_speech
Why would people go way within meters in lockdown as it was easing and the was below More lives will be lost,Hope_speech
Not really no Women in politics are important as well,Hope_speech
Black lives matter is the honoured group in the same way Caitlyn Jenner was Woman of the Year,Hope_speech
Star Lord honestly think that education system has lot to do with it If am not mistaken in US you can choose your classes,Hope_speech
Carol Danvers Physically they are VERY different Sorry but nature is real do agree though that engineering has nothing to do with weather its men or women,Hope_speech
The little kid that said that God gave him choice and he chose to love is the greatest kid ive ever seen Theres so much wrong portrayal of what christianity is on the media that is refreshing to see someone who actually gets the concept And also love that Annie regardless of her point of view respected the survivors opinion and got to an agreement Ilove them all please protect them,Hope_speech
In Malaysia there are more girls in chemical engineering,Hope_speech
80s baby here Madonna was made by the lgbtq community She was there for them,Hope_speech
think women and men should be treated equal but Im sorry but if you put man into workplace full of girls,Hope_speech
One of em litterally say that this will change and the only thing it will take is time,Hope_speech
WELL SAID BROTHER SPEAKING OUT FOR BABIES IN THE WOMB BECAUSE ALL LIVES DO MATTER PRAY EVERYDAY THAT WE COULD JUST LOVE EACH OTHER NO MATTER THE COLOUR OFOUR SKIN ONLY LOVE FOR ALL MAN KIND IS THE ANSWER OUR CREATOR GOD MADE ONLY ONE HUMAN RACE WE ARE ONE,Hope_speech
Im currently studying engineering right now and this honestly gave me the motivation to finish the rest of the semester Its so incredibly easy to feel defeated in this field,Hope_speech
love that you guys are coming at this from full heart and really trying to help children understand the new world that they live in today some people may be against us some people may be for it but whether youre against learning about the way the world actually works or not doesnt mean that the world doesnt still actually work and if your children are going to be productive people in our society then they should learn about our new society,Hope_speech
Gays need help,Hope_speech
This is amazing found my passion for engineering with GoldieBlox Boredom one night led me to this TED Talk and now its clear that whatever shes doing is working,Hope_speech
All lives DO matter No one is better than the other Sanders is fraud He got arrested in 1964 for throwing eggs at black protesters,Hope_speech
TheCounterpointer Why isnt it possible for our society to focus on broadening horizons for women AND helping boys get through the educational grindhousennI think our educational system could be vastly improved,Hope_speech
DaisyTail commented on the absurdity of not agreeing with something nthats simply an unchangeable trait of person,Hope_speech
was waiting on one of them responding to him asking Do you know anybody LGBTQ to say Yeah me,Hope_speech
In third world countries males make money and feed their family mostly not women Its the system where males are the head of family and works for the family,Hope_speech
personally dont agree with alot of what is being said about black lives matterit should be all lives matter lot of people are starting riots and uprising against each other That makes these people look just as bad as some police who are wrong and Do wrong if everyone prays and forgives we as nation might still have chance,Hope_speech
Change equals ChallengenThis woman has delivered thousands of quick and witty lines over the past four decadesnBut,Hope_speech
She said it bothers her that people call her smart when she wanted to be pretty had the exact opposite complaint at that age wanted to be called smart instead of pretty am Roboticist today with an extensive background in both software and hardware have friends whos parents encouraged them to go into STEM that hated the idea and felt pressured,Hope_speech
To make change all lives matter if were going to make change lets make change rate acrosstheboard and that includes animals to aborting babies,Hope_speech
Moore No they do it to support equality Why should one race matter more than another Kinda counterintuitive considering they all want equality,Hope_speech
So all the politicians are jumping on the band wagon joke All lives do matter have an issue when see 50 or so black people stopping traffic and letting black people through but smashing the windows on white peoples cars is that not the same thing they want to stop,Hope_speech
All lives matter 2020 Including the unborn,Hope_speech
Corvus Corax thats great Many girls have been teased for having interest in STEM am only 26 and when was in grade school,Hope_speech
chloe but wouldnt it be better to let other believe what they believe in and not force them into something theyre notnnIm bisexual christan,Hope_speech
Peace be upon you to our beloved brothers and dearest sisters,Hope_speech
Do not be missed or seduced into anything that even subtly attempts to water down the absolute fact that ALL LIVES,Hope_speech
read my dads engineering magazines in my spare time other girls go shopping at the mall,Hope_speech
We all need to be not RACISIT,Hope_speech
Black Lives Matter is creation of the so called Democratic Party who is financing this movement still stand by my comment ALL LIVES MATTER,Hope_speech
Yang will never respect racist organization,Hope_speech
GOD GAVE ME THE CHOICE TO LOVE child is teaching us,Hope_speech
As female Indian engineer,Hope_speech
SHE LITERALLY SUPPORTED THE LGBT COMMUNITY BEFORE ANYBODY EVER DID PEOPLE DONT UNDERTAND HOW IT WASNT COOL OR TRENDY TO SUPPORT THEM,Hope_speech
wonder how MANY people Madonna saved from suicide am not fan of Madonna but can understand the love between she and her FANS,Hope_speech
These kids are what give me hope for humanity,Hope_speech
All Lives Matter,Hope_speech
asian black native america as long as you are not white white to them you are black and NOT important so when we say black we mean people of darker tone or skin or people who they are racist towards because we dont look like them so they treat us different so we need to be united and fight against racism for the racist anyone different from them if beneath them so we fight for our children and for thier future freedom to be and explore this world without someone putting them down all the time,Hope_speech
My choice is to love Im actually crying in the library right now Such wisdom and maturity,Hope_speech
ALL LIVES MATTER no one person or race is better than everyone else Truth,Hope_speech
Conversion therapy should be illegal,Hope_speech
pass thank you for this response bc yes some Catholics have done horrid things but thats not bc of Catholicism but bc they gave in to sin and they are bad people,Hope_speech
Now want this toy really needed this pep Talk as am going to be doing second engineering drawing module will work hard until get it right,Hope_speech
god gave us choice my choice is to love :pleading face:,Hope_speech
Love is Love,Hope_speech
ALL LIVES MATTER the end,Hope_speech
ALL LIVES DO MATTER PERIOD DOES NOT MATTER WAT COLOR ARE PERUOD,Hope_speech
With all these protestnWe all forgot one thingnnnnThe corona is still out there,Hope_speech
Why is it wrong say Eitherboth are rightnIF ALL lives matterthen Black Lives Matterwhat is the discussion,Hope_speech
hi the comment was about love not about if its sin or not We are all sinners and god still calls us to love one another Just because someone sins,Hope_speech
All Lives Matter,Hope_speech
omg how can someone be that amazing,Hope_speech
Whys is it only black lives matter feel like thats just another form of racism and segregation It should be all lives matter,Hope_speech
God gave us choice My choice is to love nWho cut the onions in here,Hope_speech
after your wonderful oration about engineering got interest in doing mechanical engineering only because of you THANK YOU so much,Hope_speech
God gave us choicennnMy choice is to lovennnnnI teared up man,Hope_speech
ALL lifes matter When people boo that do they think that black live matter more dont know to much about this butI think ALL lifes matter,Hope_speech
The Constitution matters because if followed everyone is equal under the foundation of the constitution United we stand divided we fall,Hope_speech
We cant be racist because there is only one race which is Humans nnBLM just russ that started in 2013 they always bring up the past and slavery Were not living in the past were in the 21st century and not only black lives matter but All lives matter You just need to becareful of what you do in life Its your life that matters,Hope_speech
Bea MillanWindorski go by stats women are also very family oriented so women generally want jobs with easier hours so they can spend time with their families,Hope_speech
didnt know that there was stereotype that Lego toys were for boys thought everyone has them,Hope_speech
Madonna is such an amazing person She makes the world better place,Hope_speech
You need people who encourages you Keep working on it you never going to know how good you are until you try it,Hope_speech
So youre good with homosexuality,Hope_speech
Much love and best of wishes You have an inmence amount of potential,Hope_speech
Omg this inspired me so much Im applying for college this year and im planing on studying computer science,Hope_speech
Yep that was exactly what would do as teen When was around my parents was the most stereotypical straight person but around my friends was full on queer It makes sense if she is,Hope_speech
Noah as kid wasnt thinking like that was taught to respect everyone as long as theyre not hurting anyone,Hope_speech
Omg when he said God gave us choice,Hope_speech
Who else is freewheeling lesbian who wanted to hug this man,Hope_speech
She made me live my life and also embrace it,Hope_speech
Id even go as far as to say all people who wants to go into any kind of STEM should watch this While it is mainly about getting girls into engineering,Hope_speech
am girlwoman and an electrical engineer nWhen was little girl always wanted to have the lego stuff of my big brother and loved to fight with selfe made weapons but my mother always wanted cute little girl which will get an artist or sth like this,Hope_speech
My friend came out of the closet to me,Hope_speech
Nevermind they dont need to change they are born that way there is nothing wrong with it LGBT have been present for all time religion created by man is what unnecessarily criminalizes it would you advocate proselytization Converting gays never possible is just as despicable,Hope_speech
am mechanical engineering major and Im so happy to come across this video,Hope_speech
All lives matter John,Hope_speech
There is no need to shame this kid for how she believes as long as she isnt hurting anyone then no need to shame or make her feel as if she is in the wrong,Hope_speech
Black lives matter is the most racist statement Ive ever heard in my LIFE can you imagine if we said White lives matter,Hope_speech
This interview was so so deep and emotionalnI loved it ReallynMadonna is the greatest artist of all timenShes fighternI love her so much,Hope_speech
Love this so motivating,Hope_speech
All lives matter Cops are abusive to all of us and there is problem Focusing on only black lives and shutting down the white persons voice is the Social Justice warrior way It is totally destructive The poor are being kept poor black or white It is the poor that has more interaction with the police and are more susceptible abuse by the police The minimum wage needs to be high enough so that anyone with full time job should be able to buy home,Hope_speech
Over the years have found the only thing as good as female engineer is another female engineer wish would have had more of pool to hire from have never regretted hiring them You go Debbie Send the world more,Hope_speech
wont support any kind of brutality both sides show at this time The american police is known to be hard and brutal and when look at the laws of this country Im not suprprised by the crime rate the people trying to stop racism by hurting people are questionable too People who werent even involved got hurt by both sides mostly from the police,Hope_speech
Dragons Find me one comment where said it was wrong to love someone have love for everyone in this world and have made that very clear throughout this thread All you see is hate and its because you have hate in you You love some and hate others love ALL people,Hope_speech
You cannot agree or disagree with someones sexuality Whoever truly believes you can is an idiot and thats on period,Hope_speech
think that was gonna cry some point that was so emotional to me as teen girl who wants to be an engineer in Turkey and you cant know how hard it can be after this video my self confidence get stronger then before now feel better thank you for trying this hard rather than being one of the womens working as an invisible women employee they have to get,Hope_speech
This just endears me more to MadonnaWhat beautiful inspirational woman she is,Hope_speech
Kyougo never said or implied that was better than anyone My commment was just to show that women can be anything they want to be Dont assume things,Hope_speech
Ada Lovelace Grace Hopper Nuf said,Hope_speech
Rose Homosexuality cant be changed nor is it choice,Hope_speech
The most important thing in the bible is to love,Hope_speech
Female engineer in the making and Im loving every step of the journey,Hope_speech
am abhorred by what happened to George Floyd am white and am not racist But it is clear that racists have usurped this movement They are racists against freedom and against our constitutional liberties These racists want to destroy everything that has been gained for blacks and for whites in this country They want to bring tyranny and oppression giving control to the Democratic Left who have oppressed so many for so long Stand up America And stop them now,Hope_speech
There are lot of adults that could learn from these kids Great job parents,Hope_speech
Beautiful interview She has done so much for the LGBTQ community over her 35year music career This was such genuine and heartfelt interview What beautiful person she is,Hope_speech
Why cant you say all lives matter but you can say black lives matter thats bit selfish,Hope_speech
Emilia girls being engineers are common in my country,Hope_speech
think it took her while to realize that she can approach things in different way not the way that she went about it,Hope_speech
This comment is amasing Wishing you more happiness sir and to continue to inspire dreams and aspirations in the minds of these young children,Hope_speech
Exactly absolute bell ends the lot of them Disgraceful behaviour and it only goes against them and there cause Most of these probates have been on ten week holiday and getting 80 of there wages while doing nothing This how they repay the kindness mindless anarchy People laughing and cheering its pathelic This is massive two fingers up the nurses and doctors Pandemic is the priority everything is secondary at the minute,Hope_speech
Beautiful and honest interview She has taught me so much She continues to fight the haters Inspiring me always,Hope_speech
Im Biesexual and didnt even have to come out my mom just figured it out lolnnnnnI feel bad for him thoughsad,Hope_speech
she saved my life too and am not exaggerating,Hope_speech
If you dont want kids to understand what other people have gone through then dont watch and its not brainwashing its telling kids whats wrong with religious people who take it to seriously,Hope_speech
Tian Im with you sis Im half Asian and latinos is time to stand up for our other minorities ouse they matter as well ALL LIVES MATTERS,Hope_speech
My AP Computer science class in high school has pretty balanced maletofemale ratio,Hope_speech
All lives matter we are all gods children,Hope_speech
could care lessmy kids lives matterand hardly anyone elses,Hope_speech
We are all Childs of God STOP politics divide us,Hope_speech
God gave us choice My choice is to love Im not crying Youre crying What lovely young person,Hope_speech
just wanted to send you ie Debbie word of encouragement,Hope_speech
Im 29yearold trans man and guarantee that wouldve said the things Annie said when was about 13 years old,Hope_speech
Every Life Matters,Hope_speech
dont agree with homosexuality but have friends who are homosexualnnThats like white person saying theyre racist but they have black,Hope_speech
Im computer science major and feel the same way Im often visibly one of only two or three assume women in the lectures of 100 Computing related students,Hope_speech
Crystal needs to rule THE WHOLE WORLD she is so so mature wanna conatulate her parents,Hope_speech
Im black american and agree with you All lives matter cause God would want us to say and stand by that,Hope_speech
want to add that this is highly inspiring to that choice,Hope_speech
Never was great fan but this does change my opinion of her,Hope_speech
IT IS NOT BOYS CLUBSOME ENGINEERS ARE FEMALE,Hope_speech
Beautiful interview She has done so much for the LGBTQ community over her 35year music career This was such genuine and heartfelt interview What beautiful person she is,Hope_speech
This video really inspired me Im computer science major and Ive been in the same boat my whole life loved Legos as kid but people around me really pushed gender roles,Hope_speech
My husband is male nurse,Hope_speech
Im Christian but agree and support homosexuality and the LGBTQ community understand that everyone is different and is free to believe in what they want but if you are against homosexuality because of the bible then simply think of how God would much prefer you to spread kindness than hate At the end of the day if you dont agree with it then simply keep it to yourself and think before you spread hate,Hope_speech
All Lives Matter,Hope_speech
ALL lives matterincluding the unborn,Hope_speech
All Lives Matter The color does not determine persons worth,Hope_speech
When my mom suggested to me to become civil engineer pictured myself this strong smart woman in suits designing beautiful constructions visiting the site and giving instructions to the workers It sounded pretty amazing as girl who will be doing such things And right now Im on the path to become an engineer but sometimes really do feel lonely and discouraged though These kind of talks really inspire and sharpen me lot Thank you so much And what you are doing right now is so great Debbie,Hope_speech
Shetty yes great one no what it takes to be an engineerI am also female mechanical engineering,Hope_speech
Im doing STEM and we have 19 students in our class,Hope_speech
out of 10 She uses her platform And were better off because of it,Hope_speech
Wafae Stop blaming men for womens choices of not getting into engineering and computer science,Hope_speech
Only one race the Human Race,Hope_speech
These protesters have completely disregarded the feelings of the majority of the people who dont want the statue to be removed And when these people actually did take it down they end up throwing it in the river Like that is the example modern society is supposed to be taking when we are all meant to be more environmentally conscious about dumping hope they are able to fish it out of the river,Hope_speech
Hes so brave and think hes great for always being honest about who he is to himself and everyone around him,Hope_speech
nobody said you can only be those two things Of course trans people can be gay,Hope_speech
How easy is it to amend the constitution to remove term limits Im not American so wouldnt know feel as long as the president is democratically elected,Hope_speech
Conversion therapy is torture The government should close all of those centers,Hope_speech
am pursuing electrical engineering and donno why this brought me in tears,Hope_speech
People should never have to be ashamed of their race or anything else None of us are responsible for what people in the past did We are responsible for what we do in our present ALL LIVES MATTER Thanks for your post Zackary,Hope_speech
How about Black lives are equal Because they are still the center of the topic and they just seek equality which this country has proven not to have given them in the past,Hope_speech
Apparently yeeting out of the closet means that you arent catholicChristian anymore Im Pansexual and still Catholic and am in relationship with another boy Love ya Flamingo,Hope_speech
Its amazing felt compelled to comment after being truly inspired by this woman,Hope_speech
My choice is to love nnHi Im Mike Pence,Hope_speech
Also in my country female students are better than male students in every lesson Its not because they are less than girls,Hope_speech
Its Maya did say BL dont am an immigrant in this country and know more than someone else what it is like to be different But will keep saying that ALL LIVES MATTER ASIAN who was discriminated because of covid BTW,Hope_speech
loved every word she said,Hope_speech
They should say Black lives matter toonI agree with you that all lives matter but it fails to point out that black lives were not equal in value to whitesnbased on history Sadly,Hope_speech
The child who said choose to love is so precious and enlightened hope more people are like them,Hope_speech
Im 14 and in my school Im in special class for STEM students We have 22 students in the class and of us are girls And yes the boys do think that they are so much better than us,Hope_speech
Only black life is matter WHEN it should be EVERY LIFE IS MATTER nPlease dont start riot and looting destroy in name of others like its happen in UK and America Its discussing Protest peacefully No one should be above the law no police officers and no protester,Hope_speech
Women today so physical labour lot more od they can do it today they couldve done it back then as wellTHERES NO excuse for not allowing women to vote or get education and sell them like property you fucking moron,Hope_speech
Very well said Gentlemen All lives matter Bernie wanted to vote for you but not no more because ALSO MATTER am Hispanic,Hope_speech
live in indian am 17 electronics commuation enggi have choosen am very proud hope its intresting feild,Hope_speech
Is this more of problem in the west Because if you visit other countries there are many female engineers and science majors,Hope_speech
Cobb Your statement is only partially correct Whilst it is illegal to hold an adult against their will with the intent to convert them,Hope_speech
Stone Agreed She really should have gotten it first Bill Clinton certainly did advocate for LGBTQ rights but not until much later Madonna was doing it long before it was fashionable,Hope_speech
Slavery the most heinous and disgusting crimes ever We cant honour slave traders as heroes,Hope_speech
Oh for the love of God ALL LIVES MATTER will not apologize for saying this Im an RN for 30 yrs treat ALL lives with empathy compassion,Hope_speech
This video is so inspiring cant wait to start engineering in university in September,Hope_speech
God Bless all the Police risking their lives everyday protecting our communities and restoring order,Hope_speech
know You should treat people as people and not colors,Hope_speech
Spot on bro People divide instead of unite And that is what the elite wants This war agaist races is total bs All lives should matter There are bad and good people of all ethinicity,Hope_speech
But you can be girly and know lot of technical stuff,Hope_speech
BLACK LIVES MATTER IS Racist statement which pushes narrative of hate and violence IDENTIFYING HUMAN BEINGS BY THEIR SKIN COLOR IS RACIST Besides dont think that ever met BLACK person Your skin Color is not black if you really want to go there,Hope_speech
Maybe lets stop assuming wether Annie will come out or not Kinda unfair to assume wether someone is LGBT based on the way someone looks,Hope_speech
think this is amazing Inspiring young girls What the heck is everyone complaining about This woman is my role model,Hope_speech
Everyones life SHOULD matter Clearly black people in usa overall do not share this EXP Maybe ask them why they say BLM Maybe to them they see place that does not value their lives,Hope_speech
starrynight0621 Ive never faced any kind of sexism at my school but because Im the best at maths and science in my class the boys cant exactly say its boy thing,Hope_speech
This woman changed the world and keeps changing it Including my life Thank you,Hope_speech
When was young was given dolls and kitchencooking toys but was more interested in creating my own miniature houses out of cardboard boxes With it had the option to put what want in my housesstructures It was much more fun to be able to create somethingnnI also loved drawing and started it young but then thought my drawings were different than my classmates and was too shy for anything so had to match my drawings to the theirs because was too scared to be bullied again was bullied sometimes was scared to be good at what do because would grab attention if didnIt just made me put away my interests as if these were not big deal and grew up thinking do not deserve to shine and beyter just be in the shadows and live passive lifenI regret it,Hope_speech
All lives matter includes black lives,Hope_speech
Every being is essentially justified by the mere fact it exists That is universal truth Then beings come to relative arrangements among themselves,Hope_speech
Ive always wanted to become an engineer,Hope_speech
Im studying Mechanical Engineering and this has boosted up my mood years later,Hope_speech
All life is from God not just black,Hope_speech
Diana finally an opened minded Christian thank god for you We need more people like you in this world,Hope_speech
Im bissexual conversion therapy surviver,Hope_speech
And we are happy you are not giving up on us,Hope_speech
All lives matter white black all human life is precious,Hope_speech
Jonathan Mason could also agree on one thing agree to disagree because no matter how many ways someone says something Im always going to think all lives matter because were all lives matter means is you matter other personal matters the world matters nobody should be treated like they dont matter when it comes down to it its all about ethics In fairness at the end of the day isnt that racisms weakness let me tell you this its not just about me its about everyone including yourself you should have right be treated fairly and dont have anything against you just saying believe the answer to getting rid of racism fairness caring about everyone no matter what their color is everybodys life matters including you care about even whats fair your side my side their side because dont like racism rather be solution to the problem then sit there and tell people but only my life matters when in reality thats bunch of baloney it doesnt matter what color you are your life matters and youre important as anybody else how could that be bad thing,Hope_speech
That is absolutely contradiction though Apples are real But you cant disagree with apples Homosexuality is real And you cant disagree with it,Hope_speech
took up an Industrial Engineering course long time ago didnt finish my course 1st year to 3rd year was doubting myself that cannot make it to the final year and when reached the 4th year that was the moment that was so eager to finish the course but unfortunately wasnt able to enrol for 2nd semester due to financial challenges When the speaker said that they were on female students in the classI remembered those days when we were also girls and no excuses on all of our classes and demos am now 36 years old dont see myself going back to study and continue the same course but really wish did,Hope_speech
god gave us choice,Hope_speech
This video was so inspiring But now Im in rough patch Im teenager going into my first year of High School signed up for Shop class but now am highly regretting it due to the amount of guys there will be and the lack of knowledge have guess was lucky according to this video,Hope_speech
this made me cry very inspiring,Hope_speech
Hates not going to get you anywhere in the world,Hope_speech
Im lesbian and Im so glad that didnt have to go through this Im sorry you had to go through this mean technically Im only out to my friends and my Mam and brother Im kinda scared to come out to the rest of my family,Hope_speech
Madonna has been an advocate from day dot She fought so hard for and with LGBT people She is an icon and legend in every sense of the word Her heart is so pure,Hope_speech
The Democratic Party is more dangerous to America than ISIS,Hope_speech
ETERNAL INSPIRATION nSHE SAVE MY LIFE,Hope_speech
saw it just now Like where have been This is amazing,Hope_speech
pats you on the back its okay,Hope_speech
Lives Matter If you have to have color before those two words youre racist,Hope_speech
God bless So happy that got out of all that stronger person God is love And love is love,Hope_speech
love this video lot So inspiring wanna be computer engineer someday but dont like math and science but Im not bad at it In fact my grade ranges from 91 and up in both areas They say just need practice to be really good in it,Hope_speech
Black lives matter Im white person but are you know that black people are still good just because we have different skin color doesnt mean people everybodys people on this planet,Hope_speech
like her creation Keep dreaming girl,Hope_speech
really dont agree on the process he went to am Christian but dont think the Bible teaches such procedure My job is to love on people,Hope_speech
All lives matter have all race in my family So sad Jesus loves us all the same and so should you,Hope_speech
was lucky to have parents that let me play with construction toys,Hope_speech
All lives matter no just black see if black cop did this to white man nobody would care of course he didnt deserve to die like this nobody should but still if this was vice versa people wouldnt care and know because this has happened in the past and nobody protested for him,Hope_speech
All LIVES MATTERnI believe this is true,Hope_speech
We are all equal in the eyes of our Lord God and Lord Jesus ALL LIVES MATTER,Hope_speech
it doesnt matter what your family does when you want to make career for yourself what matters is what you can or will do youre in no better position then the one who comes from poor family and also wanting to be video game developer,Hope_speech
Thank God he say that all lives matter,Hope_speech
Im really tired of these gender stuff,Hope_speech
If GOD VALUES ALL LIVES THE SAME AND THEN YES BLACK LIVES MATTER,Hope_speech
Heres our demands Stop killing us for no good reason We dont want to die,Hope_speech
remember when was 13 years old is when express your self started to come out in the 1990s and that song from Madonna made me who am to day It was song of strength,Hope_speech
of course you reached your goal,Hope_speech
Im senior high school girl want to become successful civil engineer This talk gives me courage Thanks debbie you inspire me more,Hope_speech
do really hope that the citizens of America Would not judge the color of their skin but the content of their character no matter what race you are or where you from do really hope that in the near or Far future that they would adopt the quote,Hope_speech
God Gave us choice my choice is to love nnnnYo watch out he gonna be king,Hope_speech
