Text,Class
Im shocked that the short haired girl agreed to do this episode cuz for sure she knew that EVERYONE is gonna talk about her and not about the guy,Non_hope_speech
GameRoll nHavent you noticed that people do the same thing for all their fallen heroes and dearly departed The best time for cold analysis of persons life is probably NOT shortly after heshe has gone Also people have tendency to make IDOLS of the dead when it is politically or otherwise convenient We cannot blame Mr Floyd for immoderate comments which others have made about him following his brutal murder For it remains fact that he was murdered nnnNow didnt hear any of these allegations about his behavior before It neither surprises me to hear it,Non_hope_speech
As there is one also Im an atheist to grew up Christian so still know the verses,Non_hope_speech
she may be,Non_hope_speech
What virus Its hoax flu remember,Non_hope_speech
Censored Why do you pretend to know what its like to walk in my shoes nIts just strange that have people of different backgrounds trying to say that or people with white skin are treated differently By who,Non_hope_speech
they want special treatment its in their makeup They THINK theyre SPECIAL,Non_hope_speech
does she need to repeat it What didnt you understand,Non_hope_speech
think he resigned his position to take up role in the DHS,Non_hope_speech
Do people actually think that trump himself uses that twitter account,Non_hope_speech
Boyd The only serious issue have is your Stupidity you are sellout Oreo BRO knew the BRO would get to you You are Black and in denial Raised by white parents or Black Parents that are Repulicans that raised on false ideas about being black is discrace Shame on them Im not black and have more sense than that were brain washed as it was However Don The Con has very few like you that will bend over to him Or any white person at that would have been good Sellout to your Bros back in the slave day Just like today The Steve Harvey way Kiss the white mans hole and he will take care of you SHAME ON YOUBy the way there is more in another comment,Non_hope_speech
BBC Censored black lives do matter more And Im white guy,Non_hope_speech
IT IS RIGHT TO SAY ALL LIFE MATTER IN GENERAL,Non_hope_speech
Because he deals with black lives on daily basis,Non_hope_speech
Women dont get funny looks when talking to other peoples kids,Non_hope_speech
God Bless all the Police risking their lives everyday,Non_hope_speech
how can you disrespect your own body It is YOURS,Non_hope_speech
Choke on bag of spoiled clits Please and thank you,Non_hope_speech
What fun joke,Non_hope_speech
OMG shes still alive,Non_hope_speech
All Wendys matter,Non_hope_speech
That sheriff is NOT having it lol,Non_hope_speech
India has Hindu Extremist Government,Non_hope_speech
PJ Davis Spiritual Warfare Music yes they donEveryone is equalnThe founding fathers wrote thatnThink Jesus said that as well,Non_hope_speech
yes yes it is these lads needs some more masks,Non_hope_speech
love how Kazachstan has the lowest percentage of Central Azia Maybe part of Borats legacy,Non_hope_speech
Their agenda is getting equal and fair privilege under the law Can you understand that As for white privilege,Non_hope_speech
George Floyed abaddoned his family Girl barely knew him,Non_hope_speech
Alamayehu duh of course All lives not blm group agenda do your research Your naive,Non_hope_speech
Butcher not higher than white on white Do your research idiot,Non_hope_speech
Are we gonna achknowledge this whole thing started cause of one stupid of police officer,Non_hope_speech
88 your sick in the head for supporting mass murder,Non_hope_speech
All lives matter as 2Pac once said all lives matter,Non_hope_speech
This particular moment isnt about all lives Right now we are dealing particularly with the way BLACK LIVES have been devalued Imagine if your special needs kid gets bullied and as counselor send him to school prepared with the saying hey my feelings matter Imagine teacher calling you saying dont like that because all of the kids feelings matter Youd be upset Of course all of the kids matter but right now,Non_hope_speech
Pigs in blanket Fry em like bacon Their chants arent even clever Also,Non_hope_speech
of Nibiru Any time these cretins open their mouths they are spreading racism as they are full of hatred like the racists that they are nnI dont remember hearing them say anything about the actual racism their own kind in South Africa is committing on daily basis Proof that they are not against racism but in fact racist themselves against white people,Non_hope_speech
Man Im black and disagree with black lives matter But think all lives matter man,Non_hope_speech
How about were all black lives matter and until you start protest in Chicago and Baltimore Im done listening to any of the arguments,Non_hope_speech
It has nothing to do with the colour of ones skin and everything to do with behaviour,Non_hope_speech
Liu nhomework isnt usually checked How do you know this Actually,Non_hope_speech
Sheriff Clarke was spot on,Non_hope_speech
Juan immediately turns to Micheal Brown,Non_hope_speech
Everyone here is so worldly Having red hair is not sin and will not send you to hell There is no scriptures in the bible,Non_hope_speech
Lots of people owe Madonna without even knowing it,Non_hope_speech
RIP Leelah Alcorn,Non_hope_speech
She look amazing right,Non_hope_speech
They are privileged apologists,Non_hope_speech
OH NO dont want to get microarrested and go to microjail,Non_hope_speech
As Christian cannot stand it when people hide behind their faith in order to be bigoted Like youre saying youre homophobe but you cant admit its because youre crap person,Non_hope_speech
British hate WHITE PEOPLE too,Non_hope_speech
Its been horrible and it just got worse with BLM DESTROYING EVERYTHING,Non_hope_speech
David Clark is the absolute worst Thank you for leaving Milwaukee,Non_hope_speech
Nietzsches Moustache ass is ass man,Non_hope_speech
This is the definition of talking for saying nothing,Non_hope_speech
Irrelevant story but hope you think its funnynI was like and was taking dumb buzzfeed quizzes like what kind of pizza are you and stuff and came across an article that was 10 Disney songs that are about coming out of the closet Or something along those lines so just remember going into my brothers new and empty wardrobe and pushing open the doors dramatically singing whole new world,Non_hope_speech
civil war nnall lives matter,Non_hope_speech
Being Racist to Fight Racism Isnt that Promoting Supporting Racism It Should Be All Lives Matter,Non_hope_speech
Rebekah what,Non_hope_speech
dont agree with homosexuality dont agree with the thousands of pimples on youre face,Non_hope_speech
The only matter care about isnFECAL,Non_hope_speech
Most white people just will never be able to understand why black people do what they donnI dont if it is due to lack of empathy or they just dont care,Non_hope_speech
Leftist liberals are biggest intolerant and shameless peoples,Non_hope_speech
You were invited to her Villa,Non_hope_speech
Tommy Qreusse nI dont quite agree Racism is not being pushed think that the ideal of racial equality under the law stands firm This has sound basis in the Word of God,Non_hope_speech
Just so you know,Non_hope_speech
WTF why wouId sIave trader statue has to exist in 2020 nUSA is pure eviIGood job protesters,Non_hope_speech
osteen True but what learned was he assualted pregnant lady with gun so though it was wrong to be killed what he did was wrong too,Non_hope_speech
Ehprotests the world over are clearly predominantly white in numbereven the initial riots in the US were more whites than blacks Thosell be white people the world over showing strong growing support for black folkunlike yourself Ill assume White people who cant believe theyre seeing police beating the shyte out of people peacefully protesting,Non_hope_speech
Fear only God,Non_hope_speech
Just because shes concealed some wrinkles does not change her to point of unrecognizable think youre pretty fu king stupid ok dude Go fk yourself you CREEP,Non_hope_speech
Pride Toronto only signed the demands to get the parade moving They have no intention of actually excluding police floats or any of the other demands,Non_hope_speech
What has been She the white Cosby Sure took small talent long ways Time for the seniors home madge,Non_hope_speech
To any of you out there who think black conservatives are Uncle Toms who have sold out to Whitey,Non_hope_speech
Poole so wheres the second wave Ahahah,Non_hope_speech
Its the clintons,Non_hope_speech
That sherrifs reading teleprompter for sure 1000 thats fact Scary,Non_hope_speech
This Sheriff is awesome would have loved to hear from him more,Non_hope_speech
larry elder just evaporated this dude,Non_hope_speech
Rebekah nYeah youre right,Non_hope_speech
think the thing between the boy and the teacher was consensual relationship In the article it didnt say the boy fought back or reported it earlier It sounds like he went along with it even though it was clearly suspicious think he was trying to blackmail her to get more free shit by reporting her to the school If were that kid,Non_hope_speech
Your MANIPULATION tactic does Not work with GodnBLM is Hurting the black community and everyone else,Non_hope_speech
The sheriff was spot on,Non_hope_speech
Eventhough our countrys wealth was partly down to the slave trade like so many european countries Britian was the first to abolish it in the 1820s Our history of the slave trade however hasnt stopped them wanting to come to our country,Non_hope_speech
The fact that black lives matter as movement exists is because black people are being treated like they dont,Non_hope_speech
Kane and so onnnOh god,Non_hope_speech
No not really,Non_hope_speech
Well she knows how to sit in the chair so she must be straight,Non_hope_speech
167 trick question,Non_hope_speech
Really dont wanna get involved or anything but the girl who doesnt agree with homosexuality has cuffed jeans and pixie cut and ill leave it at that,Non_hope_speech
Shawna HiRAEth shes not lmao,Non_hope_speech
People who disliked this are the true evil,Non_hope_speech
Its actually rehabilitation just like an addict they under go rehabilitation,Non_hope_speech
AJ Mulenga still dont understand how all life matters is racist Because people that think thats racist are dumb,Non_hope_speech
dont understand what people mean by dont agree with homosexuality its stupid to me,Non_hope_speech
especially black people in the most safest city in north america,Non_hope_speech
Is it wrong laughed when he said beaten with the Bible,Non_hope_speech
Zoldyk npeople will hate you more if you riot It is not the answer,Non_hope_speech
Where is she now,Non_hope_speech
Say no to racism Bury all those racial memories that keep humanity down and back,Non_hope_speech
Danielle It shows them they cant be who they are without being severely hated What it doesnt isnt fixing,Non_hope_speech
This girl watch Doctor Who Omgs,Non_hope_speech
It does but In this current day and society it seems that black lives are targeted the most,Non_hope_speech
Because it takes the focus off of their victim hood And your struggles dont matter because they are self righteous muppets who sniff their own farts,Non_hope_speech
How is it not,Non_hope_speech
Why do we have statue of slave trader,Non_hope_speech
She is still the best,Non_hope_speech
Bristol The wrong turn if was iraq,Non_hope_speech
987 people were shot by cops in 2017 775 of the victims were not black,Non_hope_speech
you cant really disagree with being black lmao,Non_hope_speech
AND SHE HAS SHORT HAIR IM,Non_hope_speech
USA Theres Bristol in America know theres one here in the UK,Non_hope_speech
They say coronavirus doesnt affect protestors,Non_hope_speech
James Maher Perhaps missed something here What exactly are you talking about,Non_hope_speech
You probably wont either,Non_hope_speech
Where is your video about inspiring the next generation of female Biologists,Non_hope_speech
Bless you When people can be judged by their character and not their skin color we all win,Non_hope_speech
Thats sad tho,Non_hope_speech
To those that think Black Lives Matter is Wrong Thing To Say Need to hear this Black Lives Matter movement Didnt Mean that Black Lives Matter and yours or Other Lives Not,Non_hope_speech
Shoot the cop who killed Floyd,Non_hope_speech
do even understand what ALM is meant for,Non_hope_speech
To believe in equality for women is dumb imo If was asked that,Non_hope_speech
Meaning that no more slavery respect us as respect ur selves thank,Non_hope_speech
Kid in the red shirt :thinking face:,Non_hope_speech
So from the booing hear,Non_hope_speech
few elite Africans who converted to there Arab masters religion was part of it,Non_hope_speech
No one ever said only black lives matter,Non_hope_speech
definitely thought the girl in the burgundy sweater was LGBTQjust sayn,Non_hope_speech
Beaten with bible Brings whole new meaning to the term bible bashers,Non_hope_speech
Jesus Christ will tell you,Non_hope_speech
go home africa,Non_hope_speech
If you have to pose the question,Non_hope_speech
The Clown blessed be the fruit,Non_hope_speech
was being sarcasticnIm far from wanting to see anything in ruins nIm full of sorrow Nye Bevan spinning in his gravenAnd we should put our trust in Boris Johnson,Non_hope_speech
Kodomo Alright leftist,Non_hope_speech
Blade see it all of the time Even in my own family My mother is White You really just proved my point If you can point out all of those physical differences,Non_hope_speech
Aaliyah Yusuf nHave that same energy when asians were getting attacked by racist ppl,Non_hope_speech
Uh better not cuff my jeans then,Non_hope_speech
the fist is not helping matters,Non_hope_speech
Haskins Where did you get your PhD on Black people Do you have degree in American history Is black history American history you literally have no idea about the other person,Non_hope_speech
This shits mad weird you shouldnt be teaching kids about this kind of stuff kids arent sexual so you shouldnt teach kids about it,Non_hope_speech
Thank you to everyone taking part in the BLM movement even if its just listening nnThis movement is not for selfish cause Black people are being penalized and executed and we desperately need your help to stop the bleeding nNo one is asking for handout We simply want justice and fairness for all race nnThank you,Non_hope_speech
Byuriii oh retweet retweet for sure,Non_hope_speech
That officer at the beginning set the record so straight and true that you might as well call it day there nuff said,Non_hope_speech
Survivor Ridiculous not like the dude was on the verge of dying this is so stupid hes not survivor survivor is someone who went to war and SURVIVED im disgusted they compare this man to real survivor,Non_hope_speech
Honestly just stupidityget help,Non_hope_speech
Winter Soldier thanks,Non_hope_speech
Queen of the world,Non_hope_speech
How When Soros is behind is behind all of this Black people are getting played,Non_hope_speech
and Elizabeth Taylor was the first,Non_hope_speech
Im black woman from another country have sisters that are white,Non_hope_speech
Stereotypes dont spring out of nowhere,Non_hope_speech
guess the blacks killed on the 4th of July dont matter because they werent killed by white police,Non_hope_speech
watched Boy Erased the other day and after watching this video need to say to anybody that is going through conversion therapy,Non_hope_speech
Madonna is the PHONIEST person on earth She is absolutely selfish and vile,Non_hope_speech
Atlas stop asserting and prove don is racist,Non_hope_speech
My name is Jess,Non_hope_speech
SHE IS NOTHING BUT TOOL FOR THE ILLUMINATE SAD,Non_hope_speech
The real truth said it like pro,Non_hope_speech
Jonathan Brandis Whatever blows your skirt up:rolling on the floor laughing::rolling on the floor laughing::rolling on the floor laughing:,Non_hope_speech
BS more whites are killed by cops IDIOT aMErika,Non_hope_speech
France explain why BLM and not ALM,Non_hope_speech
Lavin LMAO im not clicking that link,Non_hope_speech
Xx you should see color though When you say you dont see color you are denying who people are,Non_hope_speech
your guessing,Non_hope_speech
Qwerty it IS truenEvil main stream media will be judged by God and so will the Hatred of BLM and antifa,Non_hope_speech
racist person has awoken,Non_hope_speech
This is stupid,Non_hope_speech
Dont stop fighting Silence is violence We cant breath Am next,Non_hope_speech
It shouldnt have been there obviously the guy donated huge sums near his death to bristol to get brownie points for heaven lol He knew he was guilty glad its down but blm is waste of time as well,Non_hope_speech
Pandering much Sit down you virtue signaler,Non_hope_speech
Driscoll Born to be and engineer vs Born with inclinations are two completely different things nYes they are different of course but so not so much in the context of what was saying,Non_hope_speech
wait till it all explodes,Non_hope_speech
Didnt even watch the vid but Ill tell you why its controversial to say all lives matternIts because racism is tool used by the elite to divide the populationnSo they want the divide and this BLM group helps that divisive agendanOf course all lives matter,Non_hope_speech
Sunshine littlephilly God told you personally he didnt agree with it,Non_hope_speech
the world survivoreis kinda over exadurated,Non_hope_speech
Long Have you ever thought about the reason why these people resist arrest The answer is simple,Non_hope_speech
apologise for stereotyping but the girl who said she didnt understand love,Non_hope_speech
wait minute isnt the leader of the democrats black man come on black people all lives do matter,Non_hope_speech
Its done Get over it It needed to be done and the government was just stalling,Non_hope_speech
People say it because its truthful Your problems arent bigger than my problems Your life isnt more worthy of being talked about than my life You arent better just because you say you are ALL LIVES MATTER If you really think that statement is meant to silence black people,Non_hope_speech
CNN analyst Juan Williams,Non_hope_speech
My choice is to love Could you give me some tips or something to be good friend to my friend Such sweet,Non_hope_speech
No offense but dont think LGBTQ has any thing to do with personality,Non_hope_speech
Why would you beat person with book,Non_hope_speech
Yea Slavery had nothing to do with skin color,Non_hope_speech
Emily Larae Also saying hell never say black lives matter because he got bullied by few black kids as an year old is also silly,Non_hope_speech
BOOOO WE WANT EQUALITY BUT LETS BE RACIST TO EVERYONE ELSE WHO ISNT OUR SKIN COLOR BOOOOO,Non_hope_speech
Omg TJ is Christian now,Non_hope_speech
These kids are so sweet Well done,Non_hope_speech
Better late than ever,Non_hope_speech
Are you going against black lives matter,Non_hope_speech
Nice guy not easy sad too,Non_hope_speech
if you want Im not you,Non_hope_speech
Were not gonna be your friend because you like doctor who,Non_hope_speech
The girl that doesnt agree with homosexuality looks like she hasnt came out yet:rolling on the floor laughing:,Non_hope_speech
Boet GG apparently believing thinking that black lives matter makes me black supremacist If believed only black lives matter would say only black lives matter But said black lives matter,Non_hope_speech
One woman did all this big shoes to fill when shes gone,Non_hope_speech
No offense but what does Asians have to do with this No hate tho Im Asian myself,Non_hope_speech
Nettie Holmes brother it is called joke,Non_hope_speech
The anti racists are the true racists nnI was making longer comment but my browser mysteriously stopped working,Non_hope_speech
believe in all lives matter but what most people get upset about is that its protest to Black lives matter Thats the only light can shed on the BLM movement for getting upset about ALM,Non_hope_speech
wouldnt hit my child with book saying THE POWER OF CHRIST COMPELS YOU just because they came out as LGBTQ,Non_hope_speech
Agreed Idiotic behaviour like this will only fuel racism,Non_hope_speech
souls and forgive ur ignorance You arent as evolved as higher intelligence people,Non_hope_speech
pi Im Communist Lives Matter to those individuals in our lives but as Society we are not obligated Im Voting TRUMP 2020,Non_hope_speech
Hillary Clinton,Non_hope_speech
Sometimes Madonna seems so false but here she seems so genuine honest,Non_hope_speech
Just be like Gary and everything Will be ok,Non_hope_speech
this woman changed my life,Non_hope_speech
RAMPHISA they scream karma believe in it yet think they are not responsible for their ancestors crimes Lmbao We dgaf who is protesting for whites,Non_hope_speech
and MSNBC is the Left version of Fox,Non_hope_speech
Repent God loves the sinner but hates the sin Dont believe this creature of Satan Shes going down and shell drag as many as she can with her,Non_hope_speech
white couple completely screwed up by media and years of leftist indoctrination preparing them for this hideous assault on civilisation,Non_hope_speech
Baby Lives Matter,Non_hope_speech
BLM Too lol Sorry Now Im being rude about gender an honest guy then,Non_hope_speech
you gotta hate Larry Elderwhy He speaks with datathis man has more courage in his pinky finger nail than 95 of democrats and especially any liberal under 30 Black lives mattertell the black fathers,Non_hope_speech
Boring The grandeur of Britain itself is reminder of slavery and empire No point destroying historical items,Non_hope_speech
Insyirah Ami nnCapitalism isnt system of ethics Its an economic system For someone who claims to be educated in business,Non_hope_speech
leaving the world isnt as scary as it sounds,Non_hope_speech
All lives matter if you judge any act for the color of skin regardless what color you are YOU ARE RACEST plane and simple,Non_hope_speech
You speak with women in technical way,Non_hope_speech
Black here again,Non_hope_speech
can say to the klan black lives matter or all lives matter Klan actual harrased and killed innocent people they did not think all lives matter or black lives matter,Non_hope_speech
But not in asia tho,Non_hope_speech
The Sheriff like everyone else is tired of the BS,Non_hope_speech
Well still respect you,Non_hope_speech
Why is it controversial to say black lives matter if its true,Non_hope_speech
More ad hominems and no facts yawn,Non_hope_speech
Jesse Pollack some people just dont get it as long as they stay in their corner you stay in your corner,Non_hope_speech
Love Sheriff Clark he is awesome,Non_hope_speech
Wagnon nRespect,Non_hope_speech
LMAO Throw him in there too,Non_hope_speech
congratulations you can read Do bleach lives matter,Non_hope_speech
grew up with an father who was an engineer was always encouraged in maths since very beginning Now fail history,Non_hope_speech
Bennion have you seen him or talked to him lately or are you just reffering to the character named god in those fantasy books that were written in time where you could have child as your wife and everybody thought we are the center of the universe,Non_hope_speech
Have you watched the video,Non_hope_speech
Okey so all my life Ive wanted to be writer or actress,Non_hope_speech
willholt11 Omg you are so dumb,Non_hope_speech
as swede hearing tj trying to pronounce swedish words was laughing my ass of,Non_hope_speech
Griffin god is not our creator hes is figure conjured up by the human mind to explain things that long time ago we didnt understand like how we came to be and how the earth was formed,Non_hope_speech
What does TONY TIMKA think Hmmmm,Non_hope_speech
think Gary Johnson used poor choice of words,Non_hope_speech
miss the people of yesterday at least we were able to experience something that the kids today will never experience By comparison it was like whole different worldI always thought things would get better wouldve never imagined the world today,Non_hope_speech
Yup My friends have given up on liberalism centrists What difference day makes Jesus not good,Non_hope_speech
Her voice sound so different than it used to nHer speaking voice sounds so tired and weakshe doesnt have that sassy attitude that she used tonHow nice,Non_hope_speech
If had walk in closet would be in their ALOT nEdit,Non_hope_speech
Jonathan LaBrae True brother,Non_hope_speech
completely agree with you,Non_hope_speech
Is Alive Okay fine,Non_hope_speech
White lives are not more important than black lives Black lives have been over looked How many Presidents,Non_hope_speech
Rebekah if youre as you so claim genuine Christian Youre not good person nAnd you probably arent even genuine Christian yourself,Non_hope_speech
Sheriff Clarke is awesome Whoring for votes Plantation Politics Im going to use those quotes later,Non_hope_speech
more like you upstanding hero of little bean,Non_hope_speech
What has she done,Non_hope_speech
No they dont read books,Non_hope_speech
WOW FINALLY SOMEONE ELSE AGREES THERE IS ONLY ONE RACE,Non_hope_speech
Well probably because the parents do want kids to go crazy so its become rule And ive seen in other Kids meet blank the parents be pulled up She mayve been scared,Non_hope_speech
Juan needs to be jobless his no good in the media,Non_hope_speech
Some ppl want to feel victimized and opressed and too lazy to get damn job,Non_hope_speech
Needed going in the water wtf is there such disgusting monument there for anyway,Non_hope_speech
USA is imploding,Non_hope_speech
your nuts What planet do you live on Clearly you are clueless about her,Non_hope_speech
Can you believe it,Non_hope_speech
this is SIMPLEyou are what you worship never was taught that in school correct ALL people are made in Gods image end of story want to choose another form of worship btw,Non_hope_speech
say that to the whites going to the beach,Non_hope_speech
Sasha Dumse no god makes people fall in love with each other their own hearts and feelings do,Non_hope_speech
This is the definition of talking for saying nothing,Non_hope_speech
if George was criminal then it does have nothing to do with racism When will people see this agree that George shouldnt have been killed but it probably wasnt on purpose,Non_hope_speech
LovelyLPSCrew OP said internalized dont think youre understanding the point lol,Non_hope_speech
88 no one should vandalise statue by movement that has no aim and no end they have lost their way and Will begin to distroy the country,Non_hope_speech
Gotta appreciate that when Juan Williams was talking literally everyone interrupted him gotta love fox for not letting people speak,Non_hope_speech
theyre are very few now if days mostly republicans who are Christian are saying its sin at least where live,Non_hope_speech
Crystal is just the loveliest and so wise for her age,Non_hope_speech
wouldnt stop laughing for years if all the people doing this died from C19,Non_hope_speech
say to these hypocrites in the Black Lives Matter Movement that all human lives matter regardless of their skin tone,Non_hope_speech
Stupidity will never give you or anyone else break TJ,Non_hope_speech
Princess Di liberals love promises like PLANS,Non_hope_speech
may ask why,Non_hope_speech
354 ancient egypt no longer exists And they were not built by slaves,Non_hope_speech
hes not trying to be funny hes telling facts through the evelotinary chain of primates to humans roughly million years ago weve been the first species complex and capable enough to create third gender or at least reverse engineer gender not only that but most breeds of dogs and cats exsist today because humans are again the only species on earth capable of doing the things we do,Non_hope_speech
Lol hey black people Asian lives matter as well nYou guys discriminate Asian people more than white peoplenFunny,Non_hope_speech
100 this They know nothing,Non_hope_speech
thought the same thing,Non_hope_speech
So its an insult to say,Non_hope_speech
Where are the police Kneeling in front of thugs,Non_hope_speech
Im really getting sick of BLM,Non_hope_speech
Sutherland Ofcourse,Non_hope_speech
So Democrats destroyed the black family unit through their policies and have now convinced BLM per BLMs own mission statement to attack the American nuclear family as whole:thinking face:,Non_hope_speech
Sunshine littlephilly bro you are Who are you to tell someone they will burn for being in love Your god may preach hate and violence but spreading that message makes you part of the problem and shoving your hate down peoples throats is simply wrong,Non_hope_speech
This is good officer we need more like him,Non_hope_speech
it is in some states but any religious organization is able to preform conversion therapy in any state,Non_hope_speech
Athy1 Im over here trying to figure out whats it going to do nnnnDont get mad anyone who reads this,Non_hope_speech
Wonder if the police will stop Carl marxs statue being destroyed or nelson Mandelas,Non_hope_speech
Ivanov it literally does more harm than good Most people who make it out of conversion end up having to get ACTUAL therapy,Non_hope_speech
Raphael Taylor Am,Non_hope_speech
Butter So her jeans defines her sexuality now Waoh,Non_hope_speech
Somewhere along the line Dems are funding these goalless protests,Non_hope_speech
Are there other statues of slave traders still up in the UK They should all be removed immediately It is shameful that they were ever even put up in the first place,Non_hope_speech
Sam Abesh Lol yeah Ive been taken off lists to visit hangars before take aerospace eng and when asked why,Non_hope_speech
mensah way more whites die by cops than blacks The media just doesnt show it But you are right about cops never loose their jobs or pay even if it is there fault,Non_hope_speech
its nothing about racismits about people who want to do work for theyre living and those who wants everything to come free crime doesnt pay is the lesson from this but people turns now it around and whine about every hammeroid that they got from sitting their whole life this is sick shit and so fucked up,Non_hope_speech
Dont make me laugh,Non_hope_speech
Are you fcking high Brainwashed drone,Non_hope_speech
Wow The plantation owners have really gotten the slaves fighting for them,Non_hope_speech
Until we start to acknowledge that we systematically oppress and discriminate against blacks,Non_hope_speech
BobbityBob19 Priti Patel is priti fit,Non_hope_speech
Annie think her name is she out here with buzz cut,Non_hope_speech
Can we agree all lives are equal,Non_hope_speech
well it is book its written or printed work consisting of pages glued or sewn together along one side and bound in covers thats book,Non_hope_speech
New software may be answer for police dept abuse to be ended finallynRemember redlining by banks on loans to designated areas of cities loans were too risky to give too blacks Now fuming police Depts and their unions support will try it with new spin Soon Google earth and algorithims will take the address and zip to tell an officer if call is to an extremely hazardous RED or safe GREEN ZonesnTHEY WILL RESPOND AT THEIR DISCRETION WITH NO REPERCUSSIONS BY POLICE DEPT ALLOWEDA RESULT OF UNION NEGOTIATIONSnPolice are not obligated to go into an overly dangerous situation and sacrifice their life and blacks being lost needlessly,Non_hope_speech
completely agree If you have natural interest in given topic,Non_hope_speech
Come on Hannity,Non_hope_speech
Nord Then why are you even here,Non_hope_speech
All lives do not matter cause white people didnt get lynched this week,Non_hope_speech
actually children act better,Non_hope_speech
Im studying Accountingmy last year but want engineering,Non_hope_speech
The Clown dont agree with everything about Madonna but too am sinner but let me ask you somethingwho turned all the men into sinnersIt goes both ways,Non_hope_speech
In the name of Black life matter Why cant protest when some people shoot in ur school,Non_hope_speech
yh you did cause his names Jules,Non_hope_speech
these videos make me love kids so much more cant wait to raise compassionate little humans,Non_hope_speech
The star was most likely chosen to fit the text,Non_hope_speech
she may just like her hair short but anyways if she doesnt maybe its internalised homophobia,Non_hope_speech
Are you are starseed child If yes,Non_hope_speech
Unborn lives matter the most,Non_hope_speech
Shes in the Guinness Book of World Records as the most selling female recording artists of all time,Non_hope_speech
Morrison think phrased it wrong in the sense that never played with Legos Ive seen it,Non_hope_speech
noticed that within engineering schools,Non_hope_speech
This is great who needs reality tv,Non_hope_speech
Police are much more hostile towards poor people,Non_hope_speech
Love her always,Non_hope_speech
Bauer Frazier Though largely agree with your post,Non_hope_speech
Chloe Faye mean they are there to hear his story,Non_hope_speech
ARREST THE KILLERS OF BREONNA TAYLOR,Non_hope_speech
Fellow Catholic checking in,Non_hope_speech
Why not they burned our history we are the creators of the world,Non_hope_speech
literally thought she was lesbian,Non_hope_speech
Also did some of you forget we in pandemic,Non_hope_speech
White people own other humans as slaves for hundreds of yearsnnBlack people finally tear down those statues because enough is enough and things need to be saidnnWhite people Hey,Non_hope_speech
Haskins if you wear mask youre an idiot Hinder your immune system ans get hypercapnia Lol,Non_hope_speech
There is no one way that engineers dress,Non_hope_speech
White lives matter Black lives matter your lives matterThe ridiculous crap needs to stop,Non_hope_speech
Its not controversial to say all lives matter Haha thats nuts:face with hand over mouth:,Non_hope_speech
Ellen Thorne Thank you Unfortunately the BLM extremist want whites to believe otherwise Incredible how so many people lack common sense and fail to see the hypocracy behind the movement to spread SocialistMarxist ideologies All it takes is one glance at the BLM mission statement to see black lives is the least of the movements worries,Non_hope_speech
But she clearly says that she doesnt agree with homosexuality,Non_hope_speech
Some One SHE HAS SHORT HAIR AND CUFFED JEANS,Non_hope_speech
Kids meet an Xbox player,Non_hope_speech
Replace it with george floyd statue,Non_hope_speech
The sheriff is correct black lives matter has been destructive in its naturen This ideology that they give people is very misleadingnnnAll lives matter if you put color in front of it you yourself are separating segregating and potentially have become racist or biased on one group of persons by their color of their skin,Non_hope_speech
TheNatureLover oh okay Thanks for clearing that up,Non_hope_speech
think she is an indigo spirit they are like angels but more aggressive like warriors because they are here to change the old outdated paradigms,Non_hope_speech
Repent for what Are we casting stones What did Jesus say about that Hypocrite,Non_hope_speech
Wishing you love light on your journey,Non_hope_speech
Because like Im so educated because like Ive been to like Bristol uni like and they like taught me to like hate myself for being white like Absolute special needs,Non_hope_speech
What data is Juan referring to when he says clearly there is an excessive use of police force,Non_hope_speech
This was not the appropriate video to put this in have some respect rest in piece gorge Floyd,Non_hope_speech
Im with the sheriff,Non_hope_speech
live in the north of England and can tell you we are all piss poor It annoys me when Im told my white privilege is helping me because honestly work hard and have nothing to show for itn So When Im told not to judge all people of colour the same,Non_hope_speech
But there was no girl with short hair,Non_hope_speech
Until everyone can understand that ALL LIVES MATTER,Non_hope_speech
leila lalala :thinking face:maybe Ive never given it much thought,Non_hope_speech
The people who came up with All lives matter were sending the wrong message Most of those people are whites who think blacks shouldnt get so much attention,Non_hope_speech
The oppressed will RISE up,Non_hope_speech
vos shes witch,Non_hope_speech
that would just be,Non_hope_speech
my lives is matter,Non_hope_speech
What change does throwing over statues make Shouldnt they lobby the government What police brutality is there against blacks in the UK Even the leftist BBC doesnt say this is correct,Non_hope_speech
when,Non_hope_speech
poland write in English dont understand what your reply,Non_hope_speech
Ive never seen more disingenuous phony in my life Shes taken the world for rip off ride Wake up,Non_hope_speech
If God was important they wouldnt oppose equal rights,Non_hope_speech
people have been campaigning for the removal for some time now They didnt listen,Non_hope_speech
TronI feel sorry for all of you for not following Gods word am good person,Non_hope_speech
Sunshine littlephilly Iv heard if believe in Jesus and know him as my saviour will go to heaven we all sin,Non_hope_speech
Alessio Popovic we are not all the same We are all different and thats beautiful We should all be treated the same,Non_hope_speech
They have always had chips on their shoulders,Non_hope_speech
what how are chinese people white please dont forget that there were anti chinese and asian laws in history,Non_hope_speech
In actuality both the colours black and white are not colours They are lack of colour,Non_hope_speech
if your becoming racist because of slaver statue so be it,Non_hope_speech
Stranger Here who isnt,Non_hope_speech
These protest are about the systematic killings of blacks by the authorities and racism that exist within the western system,Non_hope_speech
My gaydar went off as soon as she came on screen,Non_hope_speech
So right on so many levels,Non_hope_speech
